"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ptn1",0,2.03124176999848,1,0.652,0,"2","Ptn"
"Cited11",0,2.01859739916431,0.962,0.213,0,"2","Cited1"
"Prlr1",0,2.01550287985853,0.968,0.214,0,"2","Prlr"
"Stc21",0,1.9247024254463,0.877,0.164,0,"2","Stc2"
"Tmem1581",0,1.82842855863246,0.891,0.295,0,"2","Tmem158"
"Gpx31",0,1.82671737701031,0.891,0.182,0,"2","Gpx3"
"Wfdc21",0,1.71877014673497,0.961,0.232,0,"2","Wfdc2"
"Dnajc121",0,1.61592561989586,0.837,0.133,0,"2","Dnajc12"
"Krt71",0,1.57792893603252,0.949,0.271,0,"2","Krt7"
"AW112010",0,1.54635523631969,0.709,0.093,0,"2","AW112010"
"Tspan11",0,1.47498375030742,0.722,0.103,0,"2","Tspan1"
"Cldn101",0,1.44466126568418,0.876,0.198,0,"2","Cldn10"
"Tmem561",0,1.42916261078739,0.79,0.131,0,"2","Tmem56"
"Gipc21",0,1.42752263194026,0.767,0.129,0,"2","Gipc2"
"Tmprss2",0,1.39667435810047,0.688,0.089,0,"2","Tmprss2"
"Krt19",0,1.37898503384669,0.996,0.535,0,"2","Krt19"
"Fam69a1",0,1.35981069487998,0.775,0.206,0,"2","Fam69a"
"Tspan131",0,1.29960707764059,0.763,0.167,0,"2","Tspan13"
"Fam25c",0,1.26812939941286,0.554,0.069,0,"2","Fam25c"
"Cd1641",0,1.25573354881169,0.758,0.188,0,"2","Cd164"
"Cystm11",0,1.20112640389544,0.898,0.32,0,"2","Cystm1"
"Krt181",0,1.14660692244345,1,0.715,0,"2","Krt18"
"Cdo11",0,1.081532196345,0.808,0.175,0,"2","Cdo1"
"H2-D11",0,1.07302980161238,1,0.963,0,"2","H2-D1"
"Col8a1",5.0267025374431e-306,1.22679913666846,0.503,0.057,7.48978678079022e-302,"2","Col8a1"
"Ly6a",1.78398166217106e-296,1.66486511311732,0.61,0.113,2.65813267663488e-292,"2","Ly6a"
"Hist1h2bc1",6.20126537376491e-286,1.25526924628503,0.751,0.217,9.23988540690971e-282,"2","Hist1h2bc"
"Psmb81",2.0579559362609e-285,1.11702981046366,0.889,0.408,3.06635434502875e-281,"2","Psmb8"
"Cd82",4.84521148296074e-281,1.1512819041393,0.795,0.264,7.2193651096115e-277,"2","Cd82"
"Aqp51",2.3946014219819e-278,1.13158225089589,0.797,0.239,3.56795611875304e-274,"2","Aqp5"
"Phyh1",4.79839654443621e-259,1.19714886778127,0.776,0.275,7.14961085120996e-255,"2","Phyh"
"Arg1",8.15493512127765e-245,1.20429637372566,0.525,0.091,1.21508533307037e-240,"2","Arg1"
"Capsl1",1.98064980953941e-228,1.20756240410741,0.62,0.166,2.95116821621371e-224,"2","Capsl"
"Hdac11",2.04233919293933e-228,0.951369593567536,0.528,0.105,3.0430853974796e-224,"2","Hdac11"
"Slc12a2",1.91495181290281e-226,1.02141674847127,0.487,0.087,2.85327820122519e-222,"2","Slc12a2"
"Tmed31",6.41979301885987e-225,1.38976604128261,0.889,0.53,9.56549159810121e-221,"2","Tmed3"
"Cxcl15",5.56277617780166e-223,1.11854697001909,0.485,0.087,8.28853650492447e-219,"2","Cxcl15"
"Krt81",1.23011680820102e-222,0.834178411553866,0.998,0.822,1.83287404421951e-218,"2","Krt8"
"Arg21",7.84161255673395e-214,0.854047141928128,0.644,0.162,1.16840027095336e-209,"2","Arg2"
"Cxcl17",4.53188618950744e-211,0.903143494780146,0.355,0.036,6.75251042236608e-207,"2","Cxcl17"
"Tmsb4x1",2.21006146177619e-210,1.00100872901913,0.999,0.96,3.29299157804652e-206,"2","Tmsb4x"
"2610305D13Rik",6.73972182398122e-210,0.980551612113123,0.393,0.052,1.0042185517732e-205,"2","2610305D13Rik"
"Epcam1",1.5179479436319e-207,0.758451173676078,0.995,0.812,2.26174243601154e-203,"2","Epcam"
"Fgg1",1.01736646082474e-203,1.68920480564709,0.571,0.148,1.51587602662886e-199,"2","Fgg"
"Nupr11",1.13373181312433e-202,1.46683453410116,0.733,0.27,1.68926040155525e-198,"2","Nupr1"
"Cd91",2.19257548178741e-199,0.518599662894831,0.999,0.986,3.26693746786324e-195,"2","Cd9"
"Prom1",1.08190946030643e-198,0.789025010154349,0.351,0.04,1.61204509585658e-194,"2","Prom1"
"Cmtm8",1.80672929982912e-198,0.900677328211205,0.638,0.2,2.69202665674539e-194,"2","Cmtm8"
"Klf21",4.36294788969391e-197,1.62644909226139,0.831,0.491,6.50079235564392e-193,"2","Klf2"
"Cldn41",2.46699318861012e-192,0.837033976377216,0.857,0.343,3.67581985102908e-188,"2","Cldn4"
"Cd164l2",9.40460150826672e-192,0.849331127787345,0.515,0.123,1.40128562473174e-187,"2","Cd164l2"
"Glul",7.21921954003784e-190,1.26400987332856,0.796,0.388,1.07566371146564e-185,"2","Glul"
"Btf3",2.77556042816892e-187,0.569426336199195,0.994,0.964,4.13558503797169e-183,"2","Btf3"
"Nek71",3.72681667456826e-185,0.924455799528499,0.678,0.246,5.55295684510671e-181,"2","Nek7"
"Dkkl11",9.48125313684659e-181,0.837076486766723,0.568,0.155,1.41270671739014e-176,"2","Dkkl1"
"Atp6v1g1",8.63316590586408e-180,0.670697661199434,0.96,0.777,1.28634171997375e-175,"2","Atp6v1g1"
"Fxyd2",2.43408611179589e-178,1.56192800621821,0.282,0.023,3.62678830657587e-174,"2","Fxyd2"
"Prdx61",1.36491384464636e-175,0.777662695850531,0.915,0.675,2.03372162852308e-171,"2","Prdx6"
"S100a111",1.31051261666901e-167,0.845219051457889,0.941,0.714,1.95266379883683e-163,"2","S100a11"
"Bsg1",1.8455363355887e-167,0.60972838602704,0.98,0.848,2.74984914002717e-163,"2","Bsg"
"Psmb91",3.26903339022538e-167,0.854620461590233,0.572,0.187,4.87085975143582e-163,"2","Psmb9"
"Ly6e1",3.42564108006894e-164,0.727426445477753,0.968,0.909,5.10420520930271e-160,"2","Ly6e"
"Cldn31",1.21226522275962e-163,0.69246066337956,0.952,0.454,1.80627518191184e-159,"2","Cldn3"
"Tph1",2.55211569953927e-163,1.47835590237488,0.419,0.087,3.80265239231351e-159,"2","Tph1"
"Ang5",5.03770380874677e-160,0.884799121424484,0.251,0.02,7.50617867503269e-156,"2","Ang5"
"Mien1",1.27342172289812e-155,0.813370334109722,0.754,0.388,1.8973983671182e-151,"2","Mien1"
"Fgfr2",9.77017917980342e-149,0.775160348653787,0.466,0.126,1.45575669779071e-144,"2","Fgfr2"
"Gpsm3",1.47829095798162e-145,0.731618584055896,0.465,0.128,2.20265352739261e-141,"2","Gpsm3"
"Tacstd21",1.77539333662828e-145,0.729985216826017,0.68,0.276,2.64533607157614e-141,"2","Tacstd2"
"Psme1",1.02401870086671e-141,0.699862839275007,0.826,0.521,1.52578786429139e-137,"2","Psme1"
"H2-K11",7.73256292642084e-141,0.694761490946103,0.961,0.807,1.15215187603671e-136,"2","H2-K1"
"Crym",1.67724427640469e-140,1.0442537063579,0.364,0.073,2.49909397184299e-136,"2","Crym"
"Tmc41",3.98665747730092e-140,0.766531926824221,0.696,0.309,5.94011964117837e-136,"2","Tmc4"
"Clip4",2.42565994309467e-139,0.591959324539397,0.277,0.036,3.61423331521106e-135,"2","Clip4"
"Cox4i1",2.08251170626821e-136,0.380898424560418,0.998,0.98,3.10294244233963e-132,"2","Cox4i1"
"Carkd",4.58231298654516e-135,0.743388476260463,0.792,0.488,6.82764634995228e-131,"2","Carkd"
"Psme21",2.77720957478832e-133,0.681677059608089,0.849,0.562,4.13804226643459e-129,"2","Psme2"
"S100a61",3.14992877910018e-132,0.892037423969765,0.9,0.583,4.69339388085927e-128,"2","S100a6"
"Pla2g16",4.50048167157594e-129,0.740828458688062,0.617,0.263,6.70571769064815e-125,"2","Pla2g16"
"Rab251",5.87790769121722e-129,0.716541810918258,0.679,0.316,8.75808245991366e-125,"2","Rab25"
"Atp6v0e",7.35986448042176e-129,0.645742979658482,0.894,0.677,1.09661980758284e-124,"2","Atp6v0e"
"Rnh1",2.74388545952057e-128,0.670621406652311,0.845,0.569,4.08838933468564e-124,"2","Rnh1"
"Alcam",7.52522906124717e-127,0.667406013752659,0.382,0.096,1.12125913012583e-122,"2","Alcam"
"Tmbim4",1.14191588858213e-125,0.710344613985942,0.705,0.358,1.70145467398737e-121,"2","Tmbim4"
"Tspo",1.20675724541696e-125,0.654095521766667,0.86,0.604,1.79806829567126e-121,"2","Tspo"
"Foxa1",1.11773599378357e-124,0.587608911178683,0.28,0.046,1.66542663073752e-120,"2","Foxa1"
"Mboat1",1.1307206852345e-123,0.674774986242937,0.417,0.118,1.68477382099941e-119,"2","Mboat1"
"Tmem176a",1.0115981346276e-122,0.5962870518127,0.917,0.676,1.50728122059513e-118,"2","Tmem176a"
"0610011F06Rik",1.15656878062178e-121,0.694301116507137,0.69,0.353,1.72328748312646e-117,"2","0610011F06Rik"
"Arpc1b",5.7325309434208e-121,0.594599621051003,0.888,0.635,8.54147110569699e-117,"2","Arpc1b"
"Srp141",3.90037531954469e-120,0.630087182243363,0.869,0.656,5.81155922612158e-116,"2","Srp14"
"Malat1",4.13136279789351e-120,0.510560523125854,1,0.997,6.15573056886133e-116,"2","Malat1"
"Chchd10",5.84966174672574e-120,0.690880993996305,0.605,0.266,8.71599600262135e-116,"2","Chchd10"
"Spint21",1.72477586580227e-116,0.482151707525908,0.973,0.872,2.56991604004538e-112,"2","Spint2"
"Anxa11",4.34817777237848e-116,0.715445303217735,0.899,0.622,6.47878488084394e-112,"2","Anxa1"
"Guk11",7.42441035585926e-116,0.68563704957831,0.782,0.496,1.10623714302303e-111,"2","Guk1"
"Slc5a6",7.45290182696047e-116,0.647561000625495,0.276,0.049,1.11048237221711e-111,"2","Slc5a6"
"Fgb",7.86154696451621e-116,1.482296051356,0.297,0.056,1.17137049771291e-111,"2","Fgb"
"Smagp1",2.24814218684974e-115,0.650845108736142,0.548,0.21,3.34973185840611e-111,"2","Smagp"
"Slc7a2",2.04540876881206e-114,0.674763616588432,0.301,0.061,3.04765906552997e-110,"2","Slc7a2"
"Ktn11",2.68901463715583e-114,0.725216639896562,0.611,0.278,4.00663180936218e-110,"2","Ktn1"
"Bcl2l14",3.05687869980067e-113,0.567074140972594,0.297,0.059,4.554749262703e-109,"2","Bcl2l14"
"Tap2",1.55330944044128e-112,0.682783067871884,0.569,0.241,2.3144310662575e-108,"2","Tap2"
"Cldn71",2.33846936371209e-112,0.58696786470298,0.792,0.375,3.48431935193102e-108,"2","Cldn7"
"Vill",1.82106133623056e-111,0.546310921810024,0.304,0.065,2.71338139098353e-107,"2","Vill"
"Trappc6a",8.33780995318156e-110,0.653787809092751,0.699,0.386,1.24233368302405e-105,"2","Trappc6a"
"Ndufa71",8.97049912519371e-110,0.700667270827762,0.793,0.513,1.33660436965386e-105,"2","Ndufa7"
"Ptpn11",1.7373806308729e-109,0.77616463801312,0.58,0.267,2.58869714000062e-105,"2","Ptpn1"
"Dgat2",1.82244875759858e-109,0.697548808088815,0.353,0.091,2.71544864882189e-105,"2","Dgat2"
"Iigp1",2.84858658933713e-109,0.742900911074592,0.334,0.08,4.24439401811232e-105,"2","Iigp1"
"Hist1h1c",6.39497205522597e-109,0.835684938474776,0.39,0.115,9.5285083622867e-105,"2","Hist1h1c"
"Fbxo6",3.93489170154901e-108,0.654364698826622,0.445,0.149,5.86298863530802e-104,"2","Fbxo6"
"2610528J11Rik",5.31210180235012e-108,0.60250010386924,0.386,0.113,7.91503168550167e-104,"2","2610528J11Rik"
"Mrpl14",7.77368884406327e-105,0.627868773298351,0.755,0.467,1.15827963776543e-100,"2","Mrpl14"
"Myl12b",6.36625363168068e-104,0.577931598445532,0.849,0.604,9.48571791120421e-100,"2","Myl12b"
"Mgst31",1.46387613717958e-103,0.660415551321615,0.694,0.396,2.18117544439757e-99,"2","Mgst3"
"H2-T23",1.8234695665845e-103,0.644300233026548,0.701,0.381,2.7169696542109e-99,"2","H2-T23"
"Sult2b1",2.08717005810486e-103,0.567222669561865,0.319,0.078,3.10988338657624e-99,"2","Sult2b1"
"Acot13",4.08478537951699e-102,0.643432062451707,0.574,0.269,6.08633021548031e-98,"2","Acot13"
"Tgm21",9.89337184671237e-102,0.712819770773855,0.459,0.17,1.47411240516014e-97,"2","Tgm2"
"R3hdml",2.37805416835517e-101,0.790783795901769,0.364,0.1,3.5433007108492e-97,"2","R3hdml"
"Cthrc1",2.56292491419079e-100,0.612305001068569,0.35,0.095,3.81875812214427e-96,"2","Cthrc1"
"Tmem54",1.25142105591233e-98,0.560876275804068,0.334,0.089,1.86461737330938e-94,"2","Tmem54"
"Gata3",2.31332735463271e-97,0.741571514509178,0.6,0.298,3.44685775840274e-93,"2","Gata3"
"Spcs2",2.8579143641863e-96,0.532763689794077,0.904,0.696,4.25829240263759e-92,"2","Spcs2"
"Grina",3.04154732002267e-96,0.627048436453611,0.524,0.224,4.53190550683379e-92,"2","Grina"
"Arl6ip11",4.67004232213444e-96,0.567784867508046,0.711,0.401,6.95836305998031e-92,"2","Arl6ip1"
"Etfb",5.36015835329841e-96,0.595635285310534,0.822,0.594,7.98663594641464e-92,"2","Etfb"
"Ormdl2",1.78921598862378e-95,0.650150161196096,0.515,0.226,2.66593182304944e-91,"2","Ormdl2"
"Fuca1",5.8584978366681e-95,0.638322953572617,0.629,0.333,8.72916177663546e-91,"2","Fuca1"
"Aldh3b1",6.79941851264194e-94,0.441221878454663,0.257,0.052,1.01311335838365e-89,"2","Aldh3b1"
"Dnpep",1.13688675190046e-93,0.639243414959813,0.503,0.217,1.69396126033169e-89,"2","Dnpep"
"Clu1",2.20380322625429e-93,0.256407035793615,0.876,0.443,3.28366680711889e-89,"2","Clu"
"Pir",1.2751684049691e-92,0.832719386151178,0.313,0.083,1.90000092340396e-88,"2","Pir"
"Sqrdl",3.49400988013985e-91,0.522000100099364,0.319,0.086,5.20607472140838e-87,"2","Sqrdl"
"Tagln21",4.88119441973009e-91,0.523317154087583,0.9,0.637,7.27297968539783e-87,"2","Tagln2"
"Tmem205",1.13885870189558e-90,0.597282260573643,0.513,0.224,1.69689946582441e-86,"2","Tmem205"
"Ifi35",1.18592573615e-90,0.608077260516409,0.544,0.255,1.7670293468635e-86,"2","Ifi35"
"Tmem59",4.01498966050187e-88,0.436562545001687,0.968,0.876,5.98233459414779e-84,"2","Tmem59"
"Ubxn11",2.2044063960233e-87,0.548351128484713,0.803,0.566,3.28456553007471e-83,"2","Ubxn1"
"Msx2",2.53782747605466e-87,0.480271837677578,0.268,0.062,3.78136293932145e-83,"2","Msx2"
"Acot1",3.67256432433086e-87,0.578431390625797,0.813,0.536,5.47212084325299e-83,"2","Acot1"
"Tmbim61",6.6903223970532e-87,0.402272851466509,0.955,0.868,9.96858037160927e-83,"2","Tmbim6"
"Prdx21",9.4247119260679e-87,0.461144991258647,0.939,0.788,1.40428207698412e-82,"2","Prdx2"
"Crip1",7.92992307729021e-86,0.596761819039446,0.627,0.314,1.18155853851624e-81,"2","Crip1"
"Cyb561",1.49807800271968e-85,0.580597508931908,0.424,0.163,2.23213622405232e-81,"2","Cyb561"
"Fam174b",2.81946682505349e-85,0.504523789524626,0.311,0.087,4.2010055693297e-81,"2","Fam174b"
"Anxa4",1.53718701677162e-84,0.60378898432171,0.668,0.408,2.29040865498971e-80,"2","Anxa4"
"Fam210b",1.00130552197588e-83,0.582011738288248,0.483,0.209,1.49194522774405e-79,"2","Fam210b"
"Gstt2",4.89374435072088e-83,0.564461879921837,0.369,0.125,7.29167908257412e-79,"2","Gstt2"
"Plac8",6.77437189630785e-83,0.456346743105192,0.378,0.12,1.00938141254987e-78,"2","Plac8"
"Tmem1231",2.68416080260043e-82,0.577724826336555,0.647,0.373,3.99939959587465e-78,"2","Tmem123"
"B2m1",1.06664233056242e-81,0.365765165593932,0.954,0.842,1.58929707253801e-77,"2","B2m"
"Cav21",2.67024124823237e-81,0.620044922875377,0.728,0.47,3.97865945986623e-77,"2","Cav2"
"Gabarapl2",4.05917681717454e-81,0.553772506391648,0.736,0.498,6.04817345759007e-77,"2","Gabarapl2"
"Prr13",1.24270594419492e-80,0.546794892083264,0.725,0.461,1.85163185685044e-76,"2","Prr13"
"Mtmr7",2.58297318645784e-80,0.538659792510633,0.262,0.066,3.84863004782218e-76,"2","Mtmr7"
"Cldn8",4.26495545811314e-80,0.542339642422818,0.304,0.089,6.35478363258859e-76,"2","Cldn8"
"Psmb1",2.69414642271749e-79,0.405610332356311,0.943,0.823,4.01427816984906e-75,"2","Psmb1"
"Lpcat31",3.25141754902604e-79,0.593156696198608,0.493,0.23,4.84461214804879e-75,"2","Lpcat3"
"Gm26532",3.40980535548291e-79,0.694000393167959,0.471,0.206,5.08060997966953e-75,"2","Gm26532"
"Hagh",4.07399143722795e-79,0.579133011619518,0.553,0.285,6.07024724146964e-75,"2","Hagh"
"Gadd45g1",1.11322633154809e-78,0.874304151676147,0.718,0.488,1.65870723400666e-74,"2","Gadd45g"
"Eml2",1.31034125676514e-78,0.594887028296557,0.419,0.168,1.95240847258006e-74,"2","Eml2"
"H2-Q2",4.13804577872439e-78,0.465100345700299,0.262,0.066,6.16568821029933e-74,"2","H2-Q2"
"Rhoc1",6.5870794409763e-78,0.536240439687324,0.804,0.569,9.81474836705468e-74,"2","Rhoc"
"Syngr2",1.28976273811976e-77,0.547917081715476,0.616,0.338,1.92174647979844e-73,"2","Syngr2"
"Sdf2",6.26263173582292e-77,0.578940470284376,0.617,0.351,9.33132128637615e-73,"2","Sdf2"
"Slc50a11",1.40538568706495e-76,0.558306721427783,0.578,0.313,2.09402467372678e-72,"2","Slc50a1"
"Urah1",1.50678801739599e-76,0.53667235513359,0.729,0.466,2.24511414592003e-72,"2","Urah"
"Gm16136",1.67766182030727e-76,0.560828604809002,0.408,0.158,2.49971611225783e-72,"2","Gm16136"
"Ypel3",2.60341076364173e-76,0.482643849812428,0.812,0.552,3.87908203782618e-72,"2","Ypel3"
"Sgms1",3.320117783078e-76,0.5139721237951,0.283,0.082,4.94697549678622e-72,"2","Sgms1"
"Cldn6",2.07904407934072e-75,0.441632793552343,0.253,0.063,3.09777567821767e-71,"2","Cldn6"
"Il13ra1",2.19377514329036e-75,0.562133963173433,0.366,0.134,3.26872496350264e-71,"2","Il13ra1"
"Pkm1",2.7414379330451e-75,0.440299032515877,0.908,0.72,4.0847425202372e-71,"2","Pkm"
"Pdlim2",9.88048833742565e-75,0.412948258575211,0.256,0.065,1.47219276227642e-70,"2","Pdlim2"
"Cab39l",5.06692184978718e-73,0.531230644671279,0.406,0.166,7.5497135561829e-69,"2","Cab39l"
"Bst2",5.8232249566404e-73,0.51369387112933,0.39,0.153,8.6766051853942e-69,"2","Bst2"
"Gstt3",8.85563735429736e-73,0.50570490979157,0.377,0.142,1.31948996579031e-68,"2","Gstt3"
"Ctnnbl1",3.41902041294806e-72,0.589538565146404,0.476,0.23,5.0943404152926e-68,"2","Ctnnbl1"
"Bik",5.67928509521205e-72,0.514441888902538,0.397,0.156,8.46213479186596e-68,"2","Bik"
"Tmem30b",5.82029936366289e-71,0.460963478793339,0.294,0.091,8.67224605185771e-67,"2","Tmem30b"
"Prdx5",1.03962464020008e-70,0.465016085672568,0.824,0.633,1.54904071389812e-66,"2","Prdx5"
"Dhrs3",2.68500947999033e-70,0.567268289588276,0.357,0.134,4.00066412518559e-66,"2","Dhrs3"
"Rab3ip",7.88774876600192e-70,0.544678872163648,0.465,0.222,1.17527456613429e-65,"2","Rab3ip"
"Enho",8.7220621890134e-70,0.535790463946112,0.342,0.122,1.299587266163e-65,"2","Enho"
"Clic1",1.15532858886973e-69,0.418897266699136,0.916,0.746,1.72143959741589e-65,"2","Clic1"
"Sra1",1.94564835602438e-68,0.553108833994959,0.612,0.369,2.89901605047632e-64,"2","Sra1"
"Mlph",5.7803058974777e-68,0.432618348451539,0.279,0.085,8.61265578724177e-64,"2","Mlph"
"Cited4",6.01089798474552e-68,0.503079227011672,0.289,0.09,8.95623799727082e-64,"2","Cited4"
"Gde11",1.00420999585554e-67,0.526008070987122,0.669,0.424,1.49627289382475e-63,"2","Gde1"
"Gdpd1",9.43555531494672e-67,0.484636920404678,0.299,0.098,1.40589774192706e-62,"2","Gdpd1"
"H2-DMb1",1.82787943808148e-66,0.471976732310912,0.307,0.105,2.72354036274141e-62,"2","H2-DMb1"
"Glmp",3.97230083097173e-66,0.498463961608512,0.669,0.428,5.91872823814788e-62,"2","Glmp"
"Crb31",3.99969778442599e-66,0.492805849845848,0.425,0.188,5.95954969879473e-62,"2","Crb3"
"Adipor1",5.33981546223556e-66,0.528679668091298,0.704,0.491,7.95632503873098e-62,"2","Adipor1"
"Prr15l",1.26238181569762e-65,0.470283725179386,0.295,0.097,1.88094890538946e-61,"2","Prr15l"
"Hmgn11",2.18649382461042e-65,0.345387778104647,0.964,0.874,3.25787579866952e-61,"2","Hmgn1"
"Vmp11",2.43594027503627e-65,0.559649372116696,0.598,0.36,3.62955100980404e-61,"2","Vmp1"
"PISD",9.87817617072002e-65,0.481432521192951,0.26,0.077,1.47184824943728e-60,"2","PISD"
"Dad11",1.54265492708542e-64,0.406119861311148,0.899,0.754,2.29855584135727e-60,"2","Dad1"
"Pfdn21",2.59925173546249e-64,0.43664551983644,0.795,0.586,3.87288508583911e-60,"2","Pfdn2"
"Mansc1",4.28552975700059e-63,0.442924576684969,0.311,0.11,6.38543933793089e-59,"2","Mansc1"
"Lama5",1.02391448481554e-62,0.525104407234528,0.253,0.076,1.52563258237516e-58,"2","Lama5"
"mt-Co11",1.13426654325776e-61,0.362241172348165,0.987,0.949,1.69005714945406e-57,"2","mt-Co1"
"S100a1",3.14229727327082e-61,0.469221361001805,0.754,0.538,4.68202293717353e-57,"2","S100a1"
"Pnrc11",5.88909640498608e-61,0.581673536038573,0.866,0.773,8.77475364342926e-57,"2","Pnrc1"
"Tmed10",6.01898793658792e-61,0.40818245266228,0.893,0.755,8.968292025516e-57,"2","Tmed10"
"Ubb",1.1869602103109e-60,0.310063682446088,0.998,0.99,1.76857071336323e-56,"2","Ubb"
"Hsdl2",1.20883523237681e-60,0.520795899057754,0.63,0.399,1.80116449624145e-56,"2","Hsdl2"
"Tmem234",7.62158611216899e-60,0.466557504400266,0.73,0.525,1.13561633071318e-55,"2","Tmem234"
"Gsr",1.89637701523874e-59,0.520423816230924,0.445,0.217,2.82560175270572e-55,"2","Gsr"
"Twf2",2.82604926087272e-59,0.463229403188747,0.339,0.136,4.21081339870035e-55,"2","Twf2"
"Eif4a2",2.02456934986195e-58,0.375726992345192,0.882,0.743,3.01660833129431e-54,"2","Eif4a2"
"Tspan17",3.38232863299759e-58,0.442167337604973,0.322,0.122,5.0396696631664e-54,"2","Tspan17"
"Id31",1.1467970452467e-57,0.630190212754673,0.581,0.338,1.70872759741758e-53,"2","Id3"
"Anxa21",1.61240565557346e-57,0.372054218573152,0.9,0.728,2.40248442680445e-53,"2","Anxa2"
"mt-Cytb1",2.02058852047581e-57,0.362052678248925,0.976,0.921,3.01067689550895e-53,"2","mt-Cytb"
"Abhd14b",3.23015374037399e-57,0.404232602627533,0.284,0.099,4.81292907315724e-53,"2","Abhd14b"
"Jun1",8.18500568153386e-57,0.550867896212629,0.918,0.899,1.21956584654855e-52,"2","Jun"
"Hspa1a1",1.15888574690545e-56,0.73130592452517,0.627,0.402,1.72673976288912e-52,"2","Hspa1a"
"Sri",3.62027634505316e-56,0.482052739904326,0.683,0.474,5.39421175412921e-52,"2","Sri"
"Lgals31",2.80860919745484e-55,0.340193429857691,0.384,0.16,4.18482770420771e-51,"2","Lgals3"
"Chmp5",3.57224846449365e-55,0.493864423248896,0.625,0.414,5.32265021209554e-51,"2","Chmp5"
"Hpcal1",3.80198336668901e-55,0.441222702942378,0.331,0.136,5.66495521636662e-51,"2","Hpcal1"
"Rer1",4.711633655571e-55,0.437370295991153,0.725,0.536,7.02033414680079e-51,"2","Rer1"
"Ctsb",5.87328230001304e-55,0.412461268852506,0.846,0.692,8.75119062701944e-51,"2","Ctsb"
"Atp6v1d",9.7618396799804e-55,0.481199762999183,0.552,0.331,1.45451411231708e-50,"2","Atp6v1d"
"Adam10",1.67406416506256e-54,0.421551160736601,0.274,0.097,2.49435560594321e-50,"2","Adam10"
"Got1",6.78774794153171e-53,0.409225759956952,0.309,0.124,1.01137444328822e-48,"2","Got1"
"Tmem9b",8.3037868637601e-53,0.477014086009981,0.403,0.198,1.23726424270026e-48,"2","Tmem9b"
"Cd63",1.12340909770873e-52,0.268684241681726,0.99,0.967,1.673879555586e-48,"2","Cd63"
"Selenbp1",2.36053500842653e-52,0.423869882232297,0.298,0.115,3.51719716255553e-48,"2","Selenbp1"
"Card19",3.10577581178056e-52,0.417335739608036,0.455,0.234,4.62760595955304e-48,"2","Card19"
"Npc2",3.17196674266114e-52,0.420956487925762,0.719,0.52,4.72623044656509e-48,"2","Npc2"
"Tpd52",4.95426256560194e-51,0.486046410639277,0.618,0.412,7.38185122274689e-47,"2","Tpd52"
"Rcbtb2",5.08451429728615e-51,0.461108387918239,0.311,0.129,7.57592630295636e-47,"2","Rcbtb2"
"Tcn2",3.61758182567566e-50,0.467366648880559,0.601,0.379,5.39019692025673e-46,"2","Tcn2"
"Dctn3",5.14385567680252e-50,0.453460392357252,0.656,0.458,7.66434495843575e-46,"2","Dctn3"
"Atp1b1",1.21822799435536e-49,0.447687081217483,0.319,0.135,1.81515971158949e-45,"2","Atp1b1"
"Chmp4b",1.56547748213556e-49,0.453588127612763,0.615,0.41,2.33256144838198e-45,"2","Chmp4b"
"Taldo1",1.83503585235543e-49,0.374471777119528,0.809,0.627,2.73420342000959e-45,"2","Taldo1"
