"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Clptm1",6.68117945408006e-18,0.279348358927627,0.453,0.234,9.3710223022927e-14,"3","Clptm1"
"Ndufs52",8.09923670075313e-18,0.278869788628255,0.57,0.323,1.13599893964763e-13,"3","Ndufs5"
"Ebp2",8.59040103036115e-18,0.286742462570973,0.524,0.295,1.20488964851845e-13,"3","Ebp"
"Pigx",8.7170974988819e-18,0.268959817062848,0.481,0.252,1.22266009519318e-13,"3","Pigx"
"Mark2",1.04436884879132e-17,0.282228721771094,0.297,0.126,1.46483174731471e-13,"3","Mark2"
"Pafah1b31",1.07419652890072e-17,0.252085856196074,0.57,0.313,1.50666805143615e-13,"3","Pafah1b3"
"Mmp14",1.08102954242186e-17,0.271636721019965,0.371,0.174,1.51625203620089e-13,"3","Mmp14"
"Decr1",1.12855187842378e-17,0.27246820746631,0.412,0.205,1.5829068646772e-13,"3","Decr1"
"Fosb",1.26410345017073e-17,0.264560812399448,0.949,0.783,1.77303149920947e-13,"3","Fosb"
"Kcnk13",1.37804275435943e-17,0.290989194876595,0.675,0.398,1.93284276726454e-13,"3","Kcnk1"
"Psmd3",2.19157054396632e-17,0.272525608134714,0.519,0.285,3.07389684496716e-13,"3","Psmd3"
"Commd31",2.37837155768986e-17,0.293666342634496,0.675,0.401,3.3359039468158e-13,"3","Commd3"
"Fam173a2",2.74989486507239e-17,0.315149719627034,0.609,0.373,3.85700253775054e-13,"3","Fam173a"
"Ppil2",2.83192730846922e-17,0.269483294628833,0.455,0.241,3.97206124285892e-13,"3","Ppil2"
"Smdt12",2.88750601599409e-17,0.252350494228939,0.496,0.266,4.05001593803331e-13,"3","Smdt1"
"Psmb2",3.11796950794204e-17,0.254843917242685,0.939,0.741,4.3732640318395e-13,"3","Psmb2"
"Asl",3.17011427075741e-17,0.281616305231093,0.358,0.17,4.44640227616435e-13,"3","Asl"
"Ogt",3.42073744542728e-17,0.258392096418455,0.386,0.185,4.79792634095631e-13,"3","Ogt"
"Aig1",3.56978304217156e-17,0.267001719842761,0.494,0.266,5.00697769494983e-13,"3","Aig1"
"Psmd10",4.4265095948168e-17,0.251656292858289,0.432,0.22,6.20862235769004e-13,"3","Psmd10"
"Atp6v0b",4.70797296301871e-17,0.281072529988689,0.731,0.485,6.60340287793004e-13,"3","Atp6v0b"
"Clic12",5.27934573784274e-17,0.265566444142934,0.954,0.744,7.40481033189823e-13,"3","Clic1"
"Rhoc1",5.73055095220064e-17,0.276331296220321,0.852,0.593,8.03767076555662e-13,"3","Rhoc"
"Fam220a",6.16309188651421e-17,0.319658119803134,0.455,0.243,8.64435268002483e-13,"3","Fam220a"
"Pddc1",6.88049332819702e-17,0.256793735939199,0.317,0.142,9.65057994212914e-13,"3","Pddc1"
"Btf3l4",7.9341578197226e-17,0.257637557594924,0.555,0.312,1.11284497579429e-12,"3","Btf3l4"
"Mrpl40",8.51324743758786e-17,0.259703315910616,0.34,0.159,1.19406808559607e-12,"3","Mrpl40"
"Psmd4",9.00027666701744e-17,0.307509882387083,0.747,0.489,1.26237880531587e-12,"3","Psmd4"
"Cuta",1.12262025763338e-16,0.256539131068891,0.591,0.344,1.57458717335657e-12,"3","Cuta"
"Cox7a22",1.30557560620502e-16,0.287566128974632,0.701,0.436,1.83120034526316e-12,"3","Cox7a2"
"Zfand11",1.37050682774182e-16,0.257490903669875,0.425,0.217,1.92227287659068e-12,"3","Zfand1"
"Atp6ap1",1.50363150880136e-16,0.272791416278133,0.512,0.286,2.10899355424479e-12,"3","Atp6ap1"
"Psmb31",1.55597200213526e-16,0.253441807867341,0.885,0.645,2.18240633019492e-12,"3","Psmb3"
"Hddc3",1.61141649291097e-16,0.2501426724724,0.292,0.131,2.26017277295693e-12,"3","Hddc3"
"Atpif11",1.97329923622677e-16,0.269539648966481,0.88,0.67,2.76774950873167e-12,"3","Atpif1"
"Uqcrfs1",2.00494425750644e-16,0.267279011499316,0.867,0.613,2.81213481557853e-12,"3","Uqcrfs1"
"Cltb1",2.14345411658911e-16,0.264514514441155,0.775,0.499,3.00640874392788e-12,"3","Cltb"
"Fkbp1a2",2.3019457465274e-16,0.259832338402871,0.864,0.595,3.22870910407934e-12,"3","Fkbp1a"
"Commd7",2.42802544648405e-16,0.255808313463232,0.448,0.237,3.40554849123852e-12,"3","Commd7"
"Sar1b",3.35465404350327e-16,0.288846628575721,0.696,0.424,4.70523776141769e-12,"3","Sar1b"
"Apoa1bp",3.55165393408358e-16,0.265520755097855,0.685,0.424,4.98154980794563e-12,"3","Apoa1bp"
"Itfg11",3.75668261944211e-16,0.250997285133312,0.437,0.227,5.2691230420295e-12,"3","Itfg1"
"Brk12",1.13180231315216e-15,0.260445714966628,0.808,0.537,1.58746592442723e-11,"3","Brk1"
"Chmp2a",1.24326541513594e-15,0.260356756013695,0.847,0.618,1.74380407126967e-11,"3","Chmp2a"
"Ppp1ca2",1.29082667055865e-15,0.253546210218415,0.89,0.657,1.81051348812556e-11,"3","Ppp1ca"
"2210016F16Rik",1.42268820982052e-15,0.251056055586875,0.478,0.262,1.99546248309426e-11,"3","2210016F16Rik"
"Ndufab11",1.4382712146843e-15,0.2603348189079,0.793,0.525,2.0173192057162e-11,"3","Ndufab1"
"Rps27l",1.44620411518256e-15,0.28060792721567,0.673,0.421,2.02844589195506e-11,"3","Rps27l"
"Mdh11",1.70738759427007e-15,0.264235065561939,0.877,0.661,2.3947818397232e-11,"3","Mdh1"
"Cstb",1.98005517084247e-15,0.26231488997951,0.852,0.614,2.77722538262365e-11,"3","Cstb"
"Tram11",2.01063859322937e-15,0.271355087717613,0.512,0.293,2.82012169086352e-11,"3","Tram1"
"Dguok",2.38118347140806e-15,0.25050204143025,0.476,0.261,3.33984793699695e-11,"3","Dguok"
"Cirbp",2.63050097753565e-15,0.258555627766014,0.862,0.675,3.68954067109151e-11,"3","Cirbp"
"Plk21",2.77863472645229e-15,0.327267231815868,0.575,0.35,3.89731306732199e-11,"3","Plk2"
"Lamp2",3.65627330158378e-15,0.257970820436404,0.767,0.513,5.12828893280141e-11,"3","Lamp2"
"Xist1",3.71031621813846e-15,0.25627415929344,0.859,0.596,5.204089527561e-11,"3","Xist"
"Ap1s11",5.28000097264706e-15,0.259807975262654,0.476,0.266,7.40572936423476e-11,"3","Ap1s1"
"Tgfb1",5.56042836934346e-15,0.250651797083397,0.292,0.133,7.79905683084113e-11,"3","Tgfb1"
"Cox5b1",8.06494018159308e-15,0.266504863353309,0.719,0.471,1.13118850987025e-10,"3","Cox5b"
"Ecm12",1.00242030276764e-14,0.258706241101359,0.468,0.253,1.40599471666189e-10,"3","Ecm1"
"Acads",1.2323447541336e-14,0.250772113153099,0.34,0.17,1.72848675214778e-10,"3","Acads"
"Emg11",1.47977931688472e-14,0.270743443432327,0.721,0.462,2.07553846986252e-10,"3","Emg1"
"Swi51",2.0136170590356e-14,0.251044800908113,0.88,0.652,2.82429928700333e-10,"3","Swi5"
"Xbp13",5.87066742958868e-14,0.364336769329698,0.652,0.426,8.23419813674108e-10,"3","Xbp1"
"Slc35a1",6.00904225120603e-14,0.276477475435,0.414,0.228,8.42828266154157e-10,"3","Slc35a1"
"Ndufv21",7.4721483917115e-14,0.273941884287724,0.754,0.517,1.04804353342146e-09,"3","Ndufv2"
"Ndufs81",1.02241558538968e-13,0.255814807721718,0.726,0.49,1.43404010006756e-09,"3","Ndufs8"
"Cav12",4.02368904548472e-13,0.362399946847513,0.555,0.344,5.64362625519686e-09,"3","Cav1"
"Atxn10",4.41759051324952e-13,0.275360917325092,0.573,0.366,6.19611245388378e-09,"3","Atxn10"
"Clca3a21",1.13999846709632e-11,0.657218758831709,0.399,0.248,1.5989618499493e-07,"3","Clca3a2"
"Sox92",7.12209107093726e-10,0.262467907896874,0.491,0.321,9.98944493609659e-06,"3","Sox9"
"Neat12",6.53954064418684e-08,0.286707466225659,0.831,0.687,0.000917235970753646,"3","Neat1"
"Ly6d4",1.06179908871034e-123,1.58979544764623,0.96,0.31,1.48927940182513e-119,"4","Ly6d"
"Cited14",4.21625688118674e-119,1.4284803910782,0.975,0.307,5.91372190155252e-115,"4","Cited1"
"Gpx34",2.6574215850928e-118,1.44222822244098,0.898,0.261,3.72729951525115e-114,"4","Gpx3"
"Ptn4",1.92725482328728e-113,1.46356923252739,1,0.67,2.70316761514274e-109,"4","Ptn"
"Wfdc24",3.45244480582581e-113,1.27851926454693,0.924,0.3,4.84239908465127e-109,"4","Wfdc2"
"Prlr4",2.52060979754774e-112,1.24813971436002,0.964,0.298,3.53540730204046e-108,"4","Prlr"
"Krt74",3.12361729390007e-106,1.20566564747193,0.935,0.335,4.38118561642423e-102,"4","Krt7"
"Stc24",3.69197181083297e-96,1.4080563514222,0.793,0.239,5.17835966187433e-92,"4","Stc2"
"Dnajc124",5.85192844307275e-92,1.12642544714953,0.815,0.252,8.20791483425384e-88,"4","Dnajc12"
"Cldn104",4.07440035234788e-85,1.14162942104435,0.8,0.276,5.71475393420314e-81,"4","Cldn10"
"H2-D14",1.91481647024489e-81,0.846531939260212,1,0.97,2.68572158116549e-77,"4","H2-D1"
"Tmem1584",1.73679225866364e-76,1.32210321263081,0.825,0.359,2.43602482200162e-72,"4","Tmem158"
"Cdo14",2.13754749764112e-72,1.05845644138852,0.742,0.249,2.99812412019143e-68,"4","Cdo1"
"Tmem564",2.64820509133078e-72,0.956578734334833,0.731,0.234,3.71437246110055e-68,"4","Tmem56"
"AW1120104",4.8187252568886e-68,1.0115091272221,0.669,0.214,6.75874404531195e-64,"4","AW112010"
"Krt193",3.0828085104309e-66,0.87171330886646,0.989,0.546,4.32394721673038e-62,"4","Krt19"
"Epcam4",9.5548821299971e-65,0.755857594116057,0.996,0.83,1.34016776755339e-60,"4","Epcam"
"Aqp54",9.07634553045532e-64,0.976173112576471,0.785,0.326,1.27304822410166e-59,"4","Aqp5"
"Cd92",2.46134430795187e-62,0.525621418641872,0.996,0.988,3.45228152633329e-58,"4","Cd9"
"Tspan15",3.19806233131362e-60,0.932257735047167,0.625,0.205,4.48560222590048e-56,"4","Tspan1"
"Gipc24",1.7751263841144e-59,0.948524949340313,0.629,0.217,2.48979226635886e-55,"4","Gipc2"
"Tmprss24",2.47934910633776e-59,0.989283265307564,0.629,0.219,3.47753505654934e-55,"4","Tmprss2"
"Krt184",2.80734708433098e-58,0.773535440654008,1,0.774,3.93758502048264e-54,"4","Krt18"
"Tspan134",7.92257215740743e-56,0.854587254898572,0.647,0.243,1.11121997079797e-51,"4","Tspan13"
"Psmb84",5.26569628063563e-54,0.808301016873991,0.833,0.433,7.38566560321954e-50,"4","Psmb8"
"Cldn34",1.42794719241219e-53,0.735253302504011,0.949,0.482,2.00283873207733e-49,"4","Cldn3"
"Arg11",1.51952948660449e-51,1.13857659376657,0.473,0.135,2.13129205791145e-47,"4","Arg1"
"Ly6a4",1.47312423645158e-50,1.2156229743245,0.571,0.196,2.06620405404698e-46,"4","Ly6a"
"Arg24",1.61516938009837e-49,0.885788023915095,0.589,0.22,2.26543657252597e-45,"4","Arg2"
"Cd823",3.38549793429879e-49,0.862837481337307,0.727,0.347,4.74849940264748e-45,"4","Cd82"
"Cystm14",7.59581139343471e-49,0.794605905001069,0.822,0.408,1.06538850604315e-44,"4","Cystm1"
"Cd1644",5.19845360721266e-47,0.885847028504701,0.64,0.281,7.29135102947648e-43,"4","Cd164"
"Hist1h2bc4",5.8520700354309e-47,0.922522629021539,0.655,0.285,8.20811343169538e-43,"4","Hist1h2bc"
"Cox4i12",7.17160399656659e-46,0.445965799281596,0.993,0.979,1.00588917655843e-41,"4","Cox4i1"
"Malat1",3.81146103852884e-45,0.54708638247603,1,0.997,5.34595525264056e-41,"4","Malat1"
"Btf33",6.95656127777455e-43,0.487175455940865,0.993,0.965,9.75727284820659e-39,"4","Btf3"
"Phyh4",9.81976313704316e-42,0.900125568850057,0.698,0.353,1.37731997760167e-37,"4","Phyh"
"Fam69a4",2.21823684322489e-40,0.936742806089716,0.625,0.294,3.11129899630723e-36,"4","Fam69a"
"Ly6e4",2.25045201962947e-38,0.677040895161644,0.945,0.898,3.1564840027323e-34,"4","Ly6e"
"H2-K14",2.79891573471096e-38,0.65395549886694,0.953,0.795,3.92575920950559e-34,"4","H2-K1"
"0610011F06Rik3",7.82941947502024e-38,0.743478788434344,0.673,0.371,1.09815437556634e-33,"4","0610011F06Rik"
"Krt84",6.36504467548433e-37,0.509634383506802,0.993,0.851,8.92761166183432e-33,"4","Krt8"
"Tmsb4x3",6.70203892312896e-37,0.63084842694994,1,0.959,9.40027979358068e-33,"4","Tmsb4x"
"Rps183",2.26466123084868e-36,0.405677914806286,0.993,0.976,3.17641384238835e-32,"4","Rps18"
"Rplp13",5.7679200900967e-36,0.51002332433282,0.945,0.841,8.09008471836963e-32,"4","Rplp1"
"Fgg4",8.52588983746972e-36,1.15614691268716,0.542,0.219,1.1958413086035e-31,"4","Fgg"
"Cldn44",3.73033871410481e-35,0.623279449409614,0.8,0.391,5.23217308040341e-31,"4","Cldn4"
"Prdx64",5.3489064849318e-35,0.635842501676324,0.884,0.677,7.50237623576534e-31,"4","Prdx6"
"Bsg4",1.50768422558613e-34,0.519163448746129,0.978,0.853,2.11467789480711e-30,"4","Bsg"
"Cxcl171",1.78290787803647e-34,0.798637542516606,0.313,0.085,2.50070658973395e-30,"4","Cxcl17"
"Rpl18a1",5.58964114437888e-34,0.29492112478568,0.996,1,7.84003066910582e-30,"4","Rpl18a"
"Tmem176a4",8.83534229405945e-34,0.619120572145626,0.873,0.658,1.23924511016478e-29,"4","Tmem176a"
"Atp6v1g13",1.04889677772566e-33,0.533770390320951,0.935,0.774,1.47118262043801e-29,"4","Atp6v1g1"
"Psme24",6.68258465763578e-33,0.620493618433913,0.789,0.538,9.37299324079995e-29,"4","Psme2"
"Rpl13a",1.86665093210114e-32,0.267069968124499,1,0.998,2.61816459736506e-28,"4","Rpl13a"
"Ndufa73",2.31080938361119e-32,0.720663469679553,0.665,0.419,3.24114124145306e-28,"4","Ndufa7"
"S100a113",2.58215574605921e-32,0.605369033643652,0.851,0.658,3.62173164942265e-28,"4","S100a11"
"Mien13",3.58149326557469e-32,0.68920755165882,0.691,0.415,5.02340245429507e-28,"4","Mien1"
"Hdac114",7.63858186703769e-32,0.81763777676429,0.473,0.203,1.07138749267071e-27,"4","Hdac11"
"Cd164l22",3.54844897668852e-31,0.738096750544058,0.447,0.185,4.97705453470332e-27,"4","Cd164l2"
"B2m4",6.75114194998069e-31,0.577521842965666,0.924,0.825,9.46915169904291e-27,"4","B2m"
"Cmtm83",1.42991221692044e-30,0.734332244169177,0.535,0.256,2.00559487545262e-26,"4","Cmtm8"
"Tacstd24",1.22415929644706e-29,0.592652361024618,0.625,0.317,1.71700582919665e-25,"4","Tacstd2"
"Rpl182",1.94838292858462e-29,0.356491288881354,0.993,0.988,2.73280189563278e-25,"4","Rpl18"
"Rab254",1.98083906405595e-29,0.636618191481979,0.629,0.336,2.77832487124488e-25,"4","Rab25"
"2610305D13Rik1",2.2102888857123e-29,0.776122637589516,0.345,0.115,3.10015119110007e-25,"4","2610305D13Rik"
"Tph11",3.08015710940627e-29,0.843697275334571,0.4,0.141,4.32022836165323e-25,"4","Tph1"
"Tspo3",9.18926450420543e-29,0.572844141617598,0.818,0.648,1.28888623935985e-24,"4","Tspo"
"Prdx24",2.73317274689222e-28,0.536880354069669,0.909,0.77,3.83354809479103e-24,"4","Prdx2"
"Chchd103",2.8209783660414e-28,0.670526462132459,0.542,0.281,3.95670425620967e-24,"4","Chchd10"
"Tmed33",4.5296338123118e-28,0.662609423115778,0.796,0.553,6.35326438514853e-24,"4","Tmed3"
"Tmc44",8.57365402250708e-28,0.682645629702337,0.629,0.352,1.20254071319684e-23,"4","Tmc4"
"Col8a11",1.01149834005268e-27,0.767730719181444,0.371,0.137,1.41872757175788e-23,"4","Col8a1"
"Spint24",1.97155269115849e-27,0.426261388724914,0.956,0.878,2.7652998046189e-23,"4","Spint2"
"Dkkl14",1.48943562076288e-26,0.676468224816381,0.524,0.253,2.08908240168201e-22,"4","Dkkl1"
"Cox8a4",1.52030481007463e-26,0.526897889115614,0.833,0.642,2.13237952661068e-22,"4","Cox8a"
"Tmbim43",2.10216772465991e-26,0.605329409060295,0.673,0.416,2.94850045060799e-22,"4","Tmbim4"
"R3hdml1",2.21733902371483e-26,0.782911190202844,0.378,0.141,3.11003971466242e-22,"4","R3hdml"
"Psmb94",2.34173603249638e-26,0.688346817079396,0.491,0.235,3.28451895917942e-22,"4","Psmb9"
"Nek74",7.68429000815057e-26,0.710622905800237,0.571,0.313,1.0777985165432e-21,"4","Nek7"
"mt-Cytb1",7.84247977035084e-26,0.507325256371292,0.967,0.929,1.09998621258941e-21,"4","mt-Cytb"
"Guk14",1.02818378577653e-25,0.606989324046433,0.72,0.523,1.44213057793015e-21,"4","Guk1"
"Psme13",1.22014039834832e-25,0.587531313286007,0.735,0.535,1.71136892272335e-21,"4","Psme1"
"Trappc6a3",2.95613539714075e-25,0.613725653614286,0.64,0.419,4.14627550802962e-21,"4","Trappc6a"
"Etfb3",1.54749019430117e-24,0.562434909622605,0.778,0.589,2.17050974652682e-20,"4","Etfb"
"Carkd3",1.99777342640666e-24,0.623177649284695,0.713,0.512,2.80207700787798e-20,"4","Carkd"
"Pla2g163",2.14788260370024e-24,0.659819995614613,0.545,0.304,3.01262013994995e-20,"4","Pla2g16"
"Srp144",2.18217506366819e-24,0.560544951616169,0.833,0.678,3.06071874430101e-20,"4","Srp14"
"Fgfr22",2.19521567418162e-24,0.686758755648053,0.422,0.19,3.07900950460714e-20,"4","Fgfr2"
"Clu4",3.91119393172206e-24,0.353752577687546,0.811,0.479,5.48584060863336e-20,"4","Clu"
"Slc12a21",6.38316723586993e-24,0.729567714101012,0.36,0.146,8.95303036503117e-20,"4","Slc12a2"
"Nupr14",9.10324930006971e-24,0.922997918399185,0.622,0.351,1.27682174682778e-19,"4","Nupr1"
"Fam25c1",1.3340157164055e-23,0.684585277824797,0.356,0.142,1.87109044383036e-19,"4","Fam25c"
"Prom11",1.7121672042559e-23,0.678830948330962,0.298,0.105,2.40148572068932e-19,"4","Prom1"
"Capsl4",3.69467780051381e-23,0.747533943611586,0.48,0.244,5.18215508300068e-19,"4","Capsl"
"S100a62",4.49644299293008e-23,0.529619794733763,0.815,0.594,6.30671094188373e-19,"4","S100a6"
"Slc50a14",4.6109282783083e-23,0.594563359431356,0.553,0.323,6.46728800315521e-19,"4","Slc50a1"
"Cldn74",1.0473149186569e-22,0.505025057434372,0.691,0.399,1.46896390490816e-18,"4","Cldn7"
"Spcs23",2.10556366813838e-22,0.537757492864392,0.836,0.685,2.95326360093089e-18,"4","Spcs2"
"Rpl112",4.02844384088243e-22,0.269835727491702,0.985,0.988,5.6502953312217e-18,"4","Rpl11"
"Acot14",4.05323578825435e-22,0.595508854073162,0.742,0.524,5.68506851660555e-18,"4","Acot1"
"Mrpl143",9.72319412445686e-22,0.562909150480578,0.655,0.444,1.36377520789632e-17,"4","Mrpl14"
"mt-Co11",3.38107982718699e-21,0.410275537625386,0.982,0.972,4.74230256561247e-17,"4","mt-Co1"
"mt-Nd41",4.04452912924129e-21,0.428536061183189,0.982,0.934,5.67285655667384e-17,"4","mt-Nd4"
"Xist2",5.38717764408886e-21,0.506559185735601,0.785,0.617,7.55605536359904e-17,"4","Xist"
"Hmgn13",7.82406855003316e-21,0.369428317853641,0.945,0.87,1.09740385482765e-16,"4","Hmgn1"
"Glul3",7.84976792257097e-21,0.591532460935468,0.687,0.455,1.1010084488198e-16,"4","Glul"
"Mgst34",9.37195028317317e-21,0.535746893243251,0.665,0.463,1.31450974671787e-16,"4","Mgst3"
"Dad13",1.16821083290968e-20,0.448679129749046,0.869,0.748,1.63853251423911e-16,"4","Dad1"
"Acot133",7.44998420812567e-20,0.57451322990616,0.513,0.318,1.04493478503171e-15,"4","Acot13"
"2610528J11Rik1",1.30015692621864e-19,0.596959325839172,0.345,0.159,1.82360010471426e-15,"4","2610528J11Rik"
"Pkm4",1.95297193613465e-19,0.414044915773852,0.873,0.72,2.73923843762246e-15,"4","Pkm"
"Dgat21",4.43596007881549e-19,0.671424350327614,0.353,0.161,6.22187760654661e-15,"4","Dgat2"
"Cox5a4",6.39765515237074e-19,0.468715496266241,0.778,0.622,8.97335111671521e-15,"4","Cox5a"
"Ndufa43",8.87580123414926e-19,0.431076756342453,0.844,0.735,1.24491988110177e-14,"4","Ndufa4"
"Areg1",1.16471726347295e-18,0.694474682513562,0.327,0.13,1.63363243374716e-14,"4","Areg"
"Atp5h4",1.82799048472168e-18,0.415529747045675,0.873,0.746,2.56393945387063e-14,"4","Atp5h"
"Smagp4",3.03731917487964e-18,0.555646817241381,0.469,0.263,4.26014387468618e-14,"4","Smagp"
"Atpif12",4.15983835078649e-18,0.434957144438334,0.836,0.684,5.83458927081313e-14,"4","Atpif1"
"Cxcl151",5.78067781471227e-18,0.585000001261849,0.28,0.11,8.10797870291543e-14,"4","Cxcl15"
"Npc22",7.36573247197998e-18,0.465950593949008,0.691,0.514,1.03311763651991e-13,"4","Npc2"
"Bst21",9.35025619159287e-18,0.551833808264276,0.338,0.159,1.31146693343282e-13,"4","Bst2"
"Arpc1b3",1.08090450716333e-17,0.398638926353248,0.825,0.667,1.51607666174728e-13,"4","Arpc1b"
"Pfdn22",1.42193258298427e-17,0.434006263123051,0.753,0.579,1.99440264089374e-13,"4","Pfdn2"
"Ormdl23",1.9184008037499e-17,0.599988200697438,0.433,0.242,2.6907489673396e-13,"4","Ormdl2"
"Rps283",4.09187783927087e-17,0.406895205251604,0.8,0.715,5.73926785736132e-13,"4","Rps28"
"Tmem541",5.4352214195925e-17,0.564869966236705,0.291,0.125,7.62344156312044e-13,"4","Tmem54"
"Tmed103",5.48507084479148e-17,0.385736427322529,0.844,0.76,7.69336036690453e-13,"4","Tmed10"
"Cyba1",8.04370579295571e-17,0.506440195321657,0.633,0.462,1.12821017451997e-12,"4","Cyba"
"Mboat11",8.36254504188133e-17,0.562567028219654,0.324,0.152,1.17293056757427e-12,"4","Mboat1"
"Ndufb111",1.03112528028647e-16,0.446937933127404,0.749,0.636,1.4462563181298e-12,"4","Ndufb11"
"Atp5d3",1.31291505185702e-16,0.350718017312487,0.887,0.802,1.84149465173465e-12,"4","Atp5d"
"Tmem2343",1.96018182977667e-16,0.424606517204525,0.68,0.528,2.74935103444476e-12,"4","Tmem234"
"Atp6v0e3",2.04944991813667e-16,0.436969622617387,0.829,0.711,2.87455845517849e-12,"4","Atp6v0e"
"Tmem2053",2.20035406358058e-16,0.558498564000228,0.444,0.256,3.08621660957812e-12,"4","Tmem205"
"PISD1",3.09355785299494e-16,0.57744947839205,0.258,0.105,4.3390242446107e-12,"4","PISD"
"Rpl26",3.47800134181678e-16,0.254078870205173,0.975,0.959,4.87824468203222e-12,"4","Rpl26"
"Alcam1",5.51918300650044e-16,0.547831615135219,0.295,0.133,7.74120608491752e-12,"4","Alcam"
"Fuca13",5.9953695390643e-16,0.522816182512805,0.545,0.368,8.40910531549158e-12,"4","Fuca1"
"Psmb12",6.52258685022213e-16,0.326810256029582,0.898,0.822,9.14858031612157e-12,"4","Psmb1"
"Tap23",6.66548791735398e-16,0.555657780905458,0.473,0.295,9.34901335288069e-12,"4","Tap2"
"Rpl411",7.07484719401472e-16,0.327466470313753,0.913,0.861,9.92318067432505e-12,"4","Rpl41"
"Gpsm31",8.56746417550811e-16,0.54133064994155,0.364,0.188,1.20167252525677e-11,"4","Gpsm3"
"Cited41",1.39115508649224e-15,0.476343910667298,0.258,0.105,1.95123412431401e-11,"4","Cited4"
"Park71",2.46606009012394e-15,0.359221973553259,0.847,0.758,3.45889588240784e-11,"4","Park7"
"Atp5g23",3.36750108603687e-15,0.359655661698609,0.858,0.758,4.72325702327531e-11,"4","Atp5g2"
"Cox6a12",4.37355262721105e-15,0.409117432805618,0.796,0.673,6.13434491492622e-11,"4","Cox6a1"
"Rnh13",4.99791445251544e-15,0.438582329065041,0.738,0.609,7.01007481109815e-11,"4","Rnh1"
"Ctsd3",7.91256934422385e-15,0.458552973184243,0.749,0.598,1.10981697622084e-10,"4","Ctsd"
"Tagln22",7.98655745142414e-15,0.357122384797358,0.825,0.653,1.12019454813675e-10,"4","Tagln2"
"Vill1",2.01263573770304e-14,0.440877092877905,0.255,0.109,2.82292288570229e-10,"4","Vill"
"Hagh3",2.15416355780749e-14,0.497931642395443,0.484,0.316,3.02142980618079e-10,"4","Hagh"
"Syngr23",2.66115479823194e-14,0.521608384932517,0.513,0.351,3.73253572000012e-10,"4","Syngr2"
"Plac81",3.30066515309387e-14,0.512663760330696,0.298,0.139,4.62951294372947e-10,"4","Plac8"
"Dnpep4",3.45870558710772e-14,0.559809185823875,0.429,0.263,4.85118045647729e-10,"4","Dnpep"
"Arl6ip14",4.48571874809942e-14,0.403103622819727,0.629,0.447,6.29166911608424e-10,"4","Arl6ip1"
"H2-DMb11",6.23543819052277e-14,0.447315321582514,0.298,0.143,8.74582560602724e-10,"4","H2-DMb1"
"Pdia64",7.63892647715814e-14,0.415869155065961,0.778,0.676,1.0714358276862e-09,"4","Pdia6"
"Sec61b3",8.22043624892566e-14,0.422061673657523,0.636,0.472,1.15299838827431e-09,"4","Sec61b"
"Rps131",1.07808389705353e-13,0.272786333083396,0.945,0.919,1.51212047400728e-09,"4","Rps13"
