"","p_val","avg_diff","pct.1","pct.2","cluster","gene"
"SYNGR22",1.8736369083351e-60,0.99125533069079,0.58,0.129,"8","SYNGR2"
"LMNB1",3.91666388253626e-60,0.672552829822772,0.498,0.096,"8","LMNB1"
"MSN4",7.44284591308118e-60,0.309751941165706,0.65,0.255,"8","MSN"
"LAMP3",7.53080122258095e-60,0.424842453775751,0.374,0.081,"8","LAMP3"
"MNDA7",2.29726986760331e-59,0.670446107245623,0.794,0.285,"8","MNDA"
"RHOC1",5.26005668523321e-59,0.719628266416045,0.527,0.107,"8","RHOC"
"HSPA1A7",2.74157074693315e-58,0.911310341522067,0.868,0.36,"8","HSPA1A"
"SPPL2A5",4.07314248616735e-58,0.509197967112788,0.679,0.231,"8","SPPL2A"
"SLAMF78",6.25424034111337e-58,0.577089210467678,0.757,0.272,"8","SLAMF7"
"CUL1",1.1738538783998e-57,0.756278401452431,0.477,0.084,"8","CUL1"
"TYMP7",3.23615076048934e-57,0.413515033631726,0.996,0.587,"8","TYMP"
"STK42",1.07158876402674e-56,0.43779413589224,0.588,0.199,"8","STK4"
"HAPLN31",2.64898798725571e-56,0.625359790052768,0.498,0.11,"8","HAPLN3"
"SERPINB91",3.33185866430606e-56,0.808489790169124,0.58,0.137,"8","SERPINB9"
"GPR1834",7.04643991821861e-56,0.961713187610473,0.77,0.302,"8","GPR183"
"MYL64",9.12553940976514e-56,0.551332864077905,0.996,0.871,"8","MYL6"
"CAPG7",3.59840818061436e-55,0.725304037894989,0.724,0.239,"8","CAPG"
"HSPB17",3.74367838274246e-55,0.726596283310327,0.877,0.375,"8","HSPB1"
"PKM5",4.48865827549538e-55,0.781098681222393,0.922,0.485,"8","PKM"
"ARL6IP53",4.84760922140812e-55,0.484686121685734,0.679,0.247,"8","ARL6IP5"
"GPX17",7.18713922210171e-55,0.735734434886756,0.778,0.294,"8","GPX1"
"CXCL108",8.79858709099001e-55,0.649393956488521,0.979,0.576,"8","CXCL10"
"ALCAM",1.00469717133737e-54,0.481255421120884,0.276,0.023,"8","ALCAM"
"CFP5",4.93326977747216e-54,0.9074884338601,0.683,0.218,"8","CFP"
"YWHAQ1",3.48551054328832e-53,0.325963736046839,0.613,0.242,"8","YWHAQ"
"STX118",5.51614387207959e-52,0.262630990520536,0.654,0.281,"8","STX11"
"RAB312",6.57998112867671e-52,0.367301550201747,0.502,0.158,"8","RAB31"
"UBE2F3",1.56615333781379e-51,0.586216745020844,0.65,0.212,"8","UBE2F"
"TPM45",2.79813782785726e-51,0.432938085034616,0.663,0.252,"8","TPM4"
"DAPP1",2.81478964344611e-51,0.786290387360349,0.531,0.126,"8","DAPP1"
"WARS7",3.84865472412535e-51,0.567012143358776,0.823,0.351,"8","WARS"
"LAP36",3.95129807458584e-51,0.712510695458457,0.942,0.553,"8","LAP3"
"REL1",4.37764012535773e-51,0.609396264120771,0.432,0.088,"8","REL"
"RABGAP1L6",5.36203298424177e-51,0.293797086579549,0.737,0.342,"8","RABGAP1L"
"SQRDL8",6.21589059045359e-51,0.305382703488709,0.737,0.346,"8","SQRDL"
"FAM49B5",1.15359618803922e-50,0.317452350666877,0.695,0.307,"8","FAM49B"
"ADAM8",1.29412473453664e-50,0.566273391816291,0.358,0.055,"8","ADAM8"
"EMP38",2.27756588337847e-50,0.477967978070046,1,0.729,"8","EMP3"
"FAM129A",3.6656549666064e-50,0.340570214938143,0.259,0.04,"8","FAM129A"
"TALDO16",1.49625776048684e-49,0.744952737759841,0.811,0.355,"8","TALDO1"
"SLC31A28",1.75175002797999e-49,0.443114624278616,0.663,0.247,"8","SLC31A2"
"BASP1",2.97482778832963e-49,0.70159789576907,0.395,0.061,"8","BASP1"
"IFIH14",3.41466648183355e-49,0.470363263175471,0.819,0.378,"8","IFIH1"
"MOB1A4",5.59566590530886e-49,0.404786783716354,0.831,0.402,"8","MOB1A"
"HAVCR24",8.875600851473e-49,0.445955296313826,0.568,0.186,"8","HAVCR2"
"S100A48",1.247028934097e-48,0.34360711122542,0.811,0.385,"8","S100A4"
"RTN46",1.76564200036718e-48,0.533151805438836,0.745,0.296,"8","RTN4"
"APOBEC3G6",2.81276110164099e-48,0.319913944131161,0.77,0.342,"8","APOBEC3G"
"NFKB1",3.95886632130827e-48,0.651638094333629,0.428,0.084,"8","NFKB1"
"PLEK8",4.11337243964862e-48,0.434441457077434,0.737,0.312,"8","PLEK"
"CDKN1A1",4.14288366497984e-48,0.687380661828068,0.486,0.112,"8","CDKN1A"
"HES47",4.5908684751747e-48,0.960152760308884,0.679,0.235,"8","HES4"
"ARL8B",6.16100235234089e-48,0.392441050705759,0.379,0.089,"8","ARL8B"
"GRSF1",1.37242289137736e-47,0.471940327163606,0.342,0.067,"8","GRSF1"
"CMTM64",4.6074970393744e-47,0.607963995496235,0.675,0.236,"8","CMTM6"
"VPS297",5.66711446082361e-47,0.421214310789062,0.774,0.353,"8","VPS29"
"SAMD9L5",9.13065523544909e-47,0.548857380412137,0.967,0.567,"8","SAMD9L"
"ACTR2",2.48595579879259e-46,0.331750793354063,0.461,0.158,"8","ACTR2"
"LACTB6",2.53058096533366e-46,0.489560904946543,0.712,0.289,"8","LACTB"
"EHD4",2.7734420632402e-46,0.291038537869891,0.391,0.119,"8","EHD4"
"ALDOA3",7.10036382971312e-46,0.253535431934203,0.671,0.315,"8","ALDOA"
"LGALS96",8.38644595685286e-46,0.477950118105112,0.741,0.312,"8","LGALS9"
"CFLAR5",1.33280634028643e-45,0.588010687986272,0.84,0.398,"8","CFLAR"
"CASP7",5.10205931865468e-45,0.350833547725084,0.342,0.083,"8","CASP7"
"TPM35",5.2242248564152e-45,0.358111166441394,0.778,0.388,"8","TPM3"
"RAB106",5.24108527765445e-45,0.556506602519013,0.72,0.291,"8","RAB10"
"PFN12",5.70156632776636e-45,0.557152462245084,0.996,0.848,"8","PFN1"
"FNBP1",6.42837699357153e-45,0.29469465975754,0.399,0.129,"8","FNBP1"
"PVRL21",9.33125166590563e-45,0.51108259650352,0.494,0.138,"8","PVRL2"
"GPX47",1.10452719349079e-44,0.513370674318905,0.807,0.382,"8","GPX4"
"ATP1B32",1.96450571791982e-44,0.591693050149867,0.687,0.255,"8","ATP1B3"
"UBE2A3",2.67281479527671e-44,0.404011088848611,0.593,0.226,"8","UBE2A"
"NR4A3",3.52073939937523e-44,0.562816102885011,0.3,0.037,"8","NR4A3"
"RNH14",3.86428466782787e-44,0.319696742027715,0.601,0.253,"8","RNH1"
"LMNA2",4.11064752156503e-44,0.740857571921302,0.638,0.209,"8","LMNA"
"ID21",4.28765287814544e-44,1.06495424827849,0.457,0.102,"8","ID2"
"CHMP4B2",5.36964912690991e-44,0.436468783624758,0.535,0.18,"8","CHMP4B"
"SPINT2",5.76334282414568e-44,0.329073937650967,0.267,0.053,"8","SPINT2"
"MYO1G1",6.06912931662407e-44,0.440759323507029,0.412,0.108,"8","MYO1G"
"TMEM50A4",6.74601495433848e-44,0.489720181025077,0.942,0.531,"8","TMEM50A"
"DHX58",1.03785803644436e-43,0.33063786866441,0.481,0.171,"8","DHX58"
"EIF63",1.11004452666233e-43,0.311201916217472,0.679,0.312,"8","EIF6"
"RAB7L1",1.2284211584311e-43,0.263182795826188,0.259,0.062,"8","RAB7L1"
"FABP5",1.42348052729015e-43,1.1393205435349,0.428,0.094,"8","FABP5"
"HSP90AA15",1.97274953995244e-43,0.657886919314406,0.979,0.694,"8","HSP90AA1"
"PPA13",3.55382302762182e-43,0.793649011145422,0.613,0.258,"8","PPA1"
"DBI1",4.685832385967e-43,0.436929881750359,0.667,0.28,"8","DBI"
"ANXA7",5.07005365334262e-43,0.274475009157629,0.494,0.193,"8","ANXA7"
"ACOT94",6.79958091346405e-43,0.435753774746264,0.593,0.219,"8","ACOT9"
"GNB23",6.9341411542629e-43,0.338442482954069,0.551,0.214,"8","GNB2"
"SSB7",1.37871586142295e-42,0.422104449033164,0.868,0.463,"8","SSB"
"TPMT2",1.4108090168521e-42,0.398276093752148,0.44,0.132,"8","TPMT"
"LST18",2.50211560338344e-42,0.2895431513126,0.584,0.24,"8","LST1"
"WDR1",7.53115878389869e-42,0.390308556458757,0.486,0.163,"8","WDR1"
"SQSTM15",8.48152839228441e-42,0.349574742294559,0.733,0.35,"8","SQSTM1"
"DNAJB4",9.16243775473549e-42,0.569339548342354,0.374,0.074,"8","DNAJB4"
"ARL4C",1.12063843486141e-41,0.296815351905866,0.333,0.095,"8","ARL4C"
"ARPC57",1.7279775329445e-41,0.464712870484481,0.971,0.6,"8","ARPC5"
"MAP3K13",2.01151912529055e-41,0.513234498945527,0.296,0.045,"8","MAP3K13"
"RAB8A5",8.08193074396753e-41,0.344209796558014,0.671,0.313,"8","RAB8A"
"TRAF1",8.51591334719417e-41,0.486502840497594,0.333,0.068,"8","TRAF1"
"GLIPR22",9.00729609070557e-41,0.601196808279262,0.597,0.204,"8","GLIPR2"
"CYSTM15",1.35696304245859e-40,0.380268711815918,0.712,0.332,"8","CYSTM1"
"TANK2",1.55593523699994e-40,0.442510755267717,0.584,0.223,"8","TANK"
"BAZ1A7",1.69380148997276e-40,0.411999267105584,0.811,0.403,"8","BAZ1A"
"DENND1B",3.13080651203556e-40,0.509985079141751,0.403,0.095,"8","DENND1B"
"SNX35",8.85744034856295e-40,0.521660457488311,0.901,0.502,"8","SNX3"
"ZNF7066",1.3490768264435e-39,0.308498726629254,0.745,0.395,"8","ZNF706"
"NAMPT2",1.51036284122199e-39,0.395284707275199,0.494,0.173,"8","NAMPT"
"NFE2L22",2.53256425171474e-39,0.355597312938378,0.654,0.293,"8","NFE2L2"
"TXNRD1",4.27804193735254e-39,0.622666169128908,0.424,0.103,"8","TXNRD1"
"DUSP4",4.32306161116705e-39,0.430626700156391,0.276,0.054,"8","DUSP4"
"SNX201",4.36213513091672e-39,0.342746222439949,0.37,0.109,"8","SNX20"
"ATG36",4.72599517062036e-39,0.343208768719916,0.708,0.347,"8","ATG3"
"FLOT12",5.44767752143095e-39,0.357005053961976,0.473,0.17,"8","FLOT1"
"GSTP15",6.27144763424127e-39,0.347519236035704,0.757,0.375,"8","GSTP1"
"IFI302",1.283923614064e-38,0.472438888625823,0.486,0.155,"8","IFI30"
"IFNGR22",1.35584551762695e-38,0.455130882581689,0.506,0.168,"8","IFNGR2"
"NEAT15",1.39286380761278e-38,0.344812688651092,0.798,0.424,"8","NEAT1"
"NAGK8",1.5809145869033e-38,0.429055489180968,0.683,0.313,"8","NAGK"
"GABARAPL2",2.14380991728047e-38,0.500894726455251,0.712,0.32,"8","GABARAPL2"
"HLA-DRB5",3.2090682779116e-38,1.12023026060139,0.259,0.048,"8","HLA-DRB5"
"NIPSNAP3A",5.09364828366246e-38,0.443332260283195,0.346,0.077,"8","NIPSNAP3A"
"NFKBIA7",6.62148976189073e-38,0.514414236885583,0.934,0.551,"8","NFKBIA"
"C9orf891",9.44023652287939e-38,0.2941076229144,0.444,0.164,"8","C9orf89"
"IL13RA1",9.45955634834072e-38,0.65444152483411,0.321,0.05,"8","IL13RA1"
"UBE2E2",1.25586745254304e-37,0.367008591545521,0.255,0.044,"8","UBE2E2"
"BST26",1.49191780679499e-37,0.506086816866266,0.984,0.732,"8","BST2"
"CYBA6",1.56027368414323e-37,0.397960137504717,0.984,0.661,"8","CYBA"
"MBOAT71",1.64497764994698e-37,0.413362581475841,0.407,0.12,"8","MBOAT7"
"IRF81",2.04585236959022e-37,0.416927591190934,0.469,0.149,"8","IRF8"
"FOXN2",4.2336881342831e-37,0.538669587177198,0.259,0.037,"8","FOXN2"
"KHDRBS1",2.37950992086643e-36,0.319165080349025,0.588,0.26,"8","KHDRBS1"
"CD581",2.51462489882618e-36,0.483540765403317,0.453,0.141,"8","CD58"
"PSMA46",4.09751285469733e-36,0.367319747144261,0.955,0.601,"8","PSMA4"
"NAPA4",4.49991577877553e-36,0.30011034019622,0.695,0.351,"8","NAPA"
"ACTR3",4.81802470183828e-36,0.379650599310621,0.786,0.406,"8","ACTR3"
"GNG55",5.71090935787213e-36,0.404097873277246,0.934,0.591,"8","GNG5"
"ARPC1B5",6.21432363109454e-36,0.488929263983715,0.922,0.56,"8","ARPC1B"
"FAM26F8",7.36231714461556e-36,0.353696876486972,0.724,0.353,"8","FAM26F"
"SERPING12",9.49696122095854e-36,0.51120194545115,0.502,0.167,"8","SERPING1"
"LPXN",2.6042015737813e-35,0.431678613460174,0.436,0.14,"8","LPXN"
"COMMD7",2.91148125767895e-35,0.289820328925755,0.366,0.12,"8","COMMD7"
"DECR13",3.62818995282903e-35,0.337779698316763,0.543,0.232,"8","DECR1"
"JUNB5",4.80384517061764e-35,0.551784315127376,0.893,0.512,"8","JUNB"
"ATP6V0B7",5.39558106996467e-35,0.322216913727782,0.774,0.43,"8","ATP6V0B"
"LY6E5",7.22216120252313e-35,0.29947385841785,0.996,0.921,"8","LY6E"
"OS9",9.89949223728576e-35,0.251847169066941,0.305,0.093,"8","OS9"
"P2RY6",1.00487808373305e-34,0.628596533746,0.333,0.062,"8","P2RY6"
"TAP13",1.16862194980555e-34,0.438699687102561,0.905,0.532,"8","TAP1"
"TUBA1B1",1.3860982635624e-34,0.325352721871812,0.576,0.257,"8","TUBA1B"
"RRAGC1",1.77456819418744e-34,0.403205719252049,0.514,0.193,"8","RRAGC"
"ACTG12",2.00899169829749e-34,0.555770547321506,0.914,0.555,"8","ACTG1"
"RIT1",2.26267533866516e-34,0.497631596569813,0.374,0.101,"8","RIT1"
"GBP46",2.63444249643108e-34,0.280765054537538,0.84,0.485,"8","GBP4"
"SUB1",3.02718887220979e-34,0.488050646929504,0.942,0.604,"8","SUB1"
"CD59",4.45839312284978e-34,0.375133333375036,0.395,0.135,"8","CD59"
"LRRFIP2",4.56311805268759e-34,0.403270562222943,0.35,0.095,"8","LRRFIP2"
"FPR31",5.00916341431483e-34,0.480730057522759,0.391,0.107,"8","FPR3"
"CCDC88A",5.33449279384678e-34,0.458311920510343,0.251,0.034,"8","CCDC88A"
"HESX12",8.54693923939441e-34,0.386262002372836,0.436,0.147,"8","HESX1"
"CAPN22",9.35675015533208e-34,0.309490053419601,0.514,0.224,"8","CAPN2"
"CCDC231",1.06234922986722e-33,0.403503759539769,0.42,0.137,"8","CCDC23"
"LGALS21",1.38004840641468e-33,0.815590648926192,0.37,0.083,"8","LGALS2"
"TM2D2",3.35852992787838e-33,0.552036405124148,0.416,0.119,"8","TM2D2"
"DUSP12",5.45997677663121e-33,0.436286749915711,0.498,0.181,"8","DUSP1"
"LGMN",6.14059934322153e-33,0.301582693878259,0.305,0.086,"8","LGMN"
"SNX28",9.59605623529917e-33,0.26543210967347,0.63,0.312,"8","SNX2"
"BCL2L14",1.16547685235301e-32,0.420557867344012,0.259,0.051,"8","BCL2L14"
"SRGN5",1.55627894487863e-32,0.333968721828363,1,0.81,"8","SRGN"
"LCP1",2.6783016110043e-32,0.455037429282612,0.498,0.187,"8","LCP1"
"SMCO42",3.47613067087095e-32,0.282947369292062,0.407,0.153,"8","SMCO4"
"S100A68",3.83691713654997e-32,0.475699365736431,0.926,0.584,"8","S100A6"
"FCGRT1",4.28396956996955e-32,0.257882335351844,0.44,0.183,"8","FCGRT"
"ST8SIA4",8.46172172378733e-32,0.451020197008455,0.342,0.085,"8","ST8SIA4"
"CYB5R3",9.5943309818578e-32,0.349443230992256,0.309,0.081,"8","CYB5R3"
"PRDX61",9.74680216160774e-32,0.399634057999672,0.477,0.209,"8","PRDX6"
"RALA3",1.18291725258272e-31,0.475503115463795,0.621,0.271,"8","RALA"
"CTNNA1",1.51675738771339e-31,0.370367319077262,0.305,0.077,"8","CTNNA1"
"ZFAND5",2.19471837140593e-31,0.482307267697717,0.362,0.097,"8","ZFAND5"
"ATOX12",2.65441086306262e-31,0.349381470803122,0.498,0.205,"8","ATOX1"
"BLVRA3",5.53363210221639e-31,0.304347232352873,0.502,0.215,"8","BLVRA"
"CNPPD1",5.77988574878938e-31,0.41319190185226,0.309,0.087,"8","CNPPD1"
"LILRB47",7.71807844732509e-31,0.431459556476874,0.58,0.249,"8","LILRB4"
"NQO2",8.59769388116768e-31,0.486163326875394,0.313,0.073,"8","NQO2"
"RSAD27",9.78898277396481e-31,0.470277429638831,0.975,0.698,"8","RSAD2"
"C5orf15",1.00300327467387e-30,0.361891806150583,0.284,0.069,"8","C5orf15"
"PSMA2.15",1.18649332726359e-30,0.399264657111488,0.914,0.597,"8","PSMA2.1"
"GPR35",2.55688182851767e-30,0.455590910315867,0.251,0.041,"8","GPR35"
"OAS22",2.67891016150653e-30,0.254601747599243,0.609,0.314,"8","OAS2"
"GNB1",3.70508825131678e-30,0.280611770439244,0.288,0.086,"8","GNB1"
"ANKRD222",4.96511378672166e-30,0.566904322740337,0.473,0.155,"8","ANKRD22"
"EXOSC9",5.16868007773508e-30,0.265141155236136,0.292,0.092,"8","EXOSC9"
"SCARB24",6.00838814955106e-30,0.271768149730717,0.49,0.22,"8","SCARB2"
"NUP62",7.1373984415108e-30,0.290084595259096,0.288,0.084,"8","NUP62"
"GADD45B3",8.38714948700374e-30,0.461985882597292,0.609,0.257,"8","GADD45B"
"ABHD12",1.20486589177714e-29,0.471734350765212,0.296,0.062,"8","ABHD12"
"HSPH11",1.65484610604707e-29,0.384751988147413,0.379,0.121,"8","HSPH1"
"CCR77",1.67269075125316e-29,0.923778427384873,0.671,0.495,"8","CCR7"
"TFEC2",1.90061658260318e-29,0.41428326159247,0.403,0.131,"8","TFEC"
"INSIG1",2.16419175850922e-29,0.584063156568554,0.329,0.078,"8","INSIG1"
"DESI12",2.58784989686236e-29,0.264148823599378,0.387,0.154,"8","DESI1"
"PLSCR15",6.56690581028697e-29,0.350519424727421,0.988,0.724,"8","PLSCR1"
"CCDC50",6.63272171726913e-29,0.434532377134125,0.317,0.08,"8","CCDC50"
"FAM177A14",1.37531452982446e-28,0.372665008823626,0.626,0.302,"8","FAM177A1"
"RIPK22",1.38261364202602e-28,0.369900481825016,0.407,0.145,"8","RIPK2"
"PSME23",1.97691328588737e-28,0.397145056317243,0.984,0.85,"8","PSME2"
"PAK1",2.07197222097963e-28,0.367193704372049,0.251,0.056,"8","PAK1"
"TNFRSF1A2",2.95544515984749e-28,0.291920772408695,0.337,0.119,"8","TNFRSF1A"
"H2AFZ3",1.99548518952203e-27,0.253839476080652,0.634,0.357,"8","H2AFZ"
"SPG201",2.4103676077005e-27,0.313408878874562,0.412,0.165,"8","SPG20"
"FLNA1",2.47427675957153e-27,0.264325668552532,0.321,0.112,"8","FLNA"
"ANXA42",2.51066458258031e-27,0.431965394006703,0.379,0.118,"8","ANXA4"
"VIM7",2.67604928090578e-27,0.426629249059601,0.975,0.716,"8","VIM"
"DYNLT18",3.22811166070076e-27,0.299464877526433,0.975,0.697,"8","DYNLT1"
"GRINA2",4.6841684466663e-27,0.351375978948475,0.35,0.116,"8","GRINA"
"BCL2A11",5.31714331681931e-27,0.655973289404439,0.358,0.092,"8","BCL2A1"
"CHST7",7.9984848305068e-27,0.472363416572411,0.263,0.052,"8","CHST7"
"GBP16",2.22676328154793e-26,0.304612729202709,0.942,0.65,"8","GBP1"
"PDIA33",3.05677530028764e-25,0.279742000483736,0.745,0.441,"8","PDIA3"
"DNAJA16",3.49405657545993e-25,0.372646547066371,0.951,0.674,"8","DNAJA1"
"ARPC25",3.98650967054473e-25,0.322630487864838,0.984,0.769,"8","ARPC2"
"TPRA1",7.37267851885619e-25,0.378841265809503,0.284,0.08,"8","TPRA1"
"CMPK21",1.05468215464895e-24,0.295472805270502,0.774,0.465,"8","CMPK2"
"GCA2",1.30368768953312e-24,0.261846625213492,0.383,0.166,"8","GCA"
"GCLM1",1.33118375700083e-24,0.310894040685433,0.305,0.102,"8","GCLM"
"SFT2D2",1.5284257893285e-24,0.29902179314315,0.272,0.083,"8","SFT2D2"
"LIMS15",1.64318689275986e-24,0.343967099824642,0.519,0.238,"8","LIMS1"
"TMBIM61",1.75932864096894e-24,0.353036587180529,0.988,0.791,"8","TMBIM6"
"SH3BGRL33",1.88763064396315e-24,0.386758001929772,0.988,0.779,"8","SH3BGRL3"
"TNFSF107",2.18324268748603e-24,0.385051726878346,0.971,0.74,"8","TNFSF10"
"HSPA1B",2.58152924865633e-23,0.589368058328701,0.284,0.064,"8","HSPA1B"
"DDAH21",2.29749457090081e-22,0.289547492402642,0.317,0.117,"8","DDAH2"
"CFL11",2.55198642022003e-22,0.374497321677586,0.959,0.733,"8","CFL1"
"TGFBI",5.61700979605683e-22,0.450647744294889,0.267,0.067,"8","TGFBI"
"ANXA16",1.57725938867913e-21,0.266061349943255,0.975,0.753,"8","ANXA1"
"ATF32",2.09031961245274e-21,0.265676084925389,0.296,0.108,"8","ATF3"
"IRF75",4.20272027518244e-21,0.25614047584035,0.984,0.778,"8","IRF7"
"FAM46A1",4.29886424670946e-21,0.34651447110643,0.379,0.155,"8","FAM46A"
"PPP1R15A2",5.9095512849947e-21,0.314255617093517,0.444,0.202,"8","PPP1R15A"
"HCK1",1.57246541287897e-20,0.309641445937803,0.3,0.104,"8","HCK"
"PGD",3.14629073569696e-20,0.337492221054607,0.255,0.073,"8","PGD"
"LILRB22",4.23568332570555e-20,0.25032903867178,0.387,0.175,"8","LILRB2"
"AAED1",7.79874852375907e-20,0.251259200822443,0.288,0.11,"8","AAED1"
"OAS15",2.52546494681484e-19,0.305273777538417,0.963,0.747,"8","OAS1"
"RAB13",3.27574928464346e-19,0.361742893805984,0.272,0.083,"8","RAB13"
"MGST11",1.15922321294927e-17,0.318445797699138,0.255,0.083,"8","MGST1"
"CXorf21",2.11805152824288e-17,0.359697782385984,0.259,0.09,"8","CXorf21"
"MX1",6.3725475095918e-16,0.302706793675409,0.988,0.882,"8","MX1"
"IFI271",6.7801506970027e-13,0.618377215263742,0.395,0.18,"8","IFI27"
"SDS1",6.22882597434695e-10,0.29844223824447,0.276,0.134,"8","SDS"
"PPBP",2.41099307473405e-165,3.28639669172012,0.789,0.046,"9","PPBP"
"GNG11",4.30474692682634e-118,2.25601050755366,0.605,0.019,"9","GNG11"
"PF4",1.5856180067968e-112,2.3135586585912,0.558,0.017,"9","PF4"
"SDPR",5.01708139001488e-98,1.948575820415,0.49,0.013,"9","SDPR"
"NRGN",1.01832268349065e-89,1.66329560101996,0.408,0.006,"9","NRGN"
"NCOA4",9.57005291171828e-65,1.40939392484963,0.517,0.139,"9","NCOA4"
"TUBB1",4.33404481914136e-54,1.36087715837371,0.272,0.006,"9","TUBB1"
"CLU",3.01801336059624e-46,1.31429187229912,0.306,0.013,"9","CLU"
"MAP3K7CL",2.82426377046109e-28,1.16668607532587,0.279,0.052,"9","MAP3K7CL"
"CCL52",3.14185423825947e-28,0.694874376786532,0.551,0.163,"9","CCL5"
"TUBA4A",3.43690301579732e-26,1.06943066411475,0.272,0.031,"9","TUBA4A"
"RPL74",1.78700273741899e-25,0.429164954507681,0.973,0.909,"9","RPL7"
"RGS103",3.35689324687653e-25,0.86107728464477,0.517,0.291,"9","RGS10"
"TAGLN22",3.14033954346754e-23,0.897014336846369,0.463,0.251,"9","TAGLN2"
"RPL145",4.67344090382373e-23,0.461656082380383,0.952,0.83,"9","RPL14"
"HIST1H2AC5",1.41622091666847e-22,0.960113586318051,0.456,0.273,"9","HIST1H2AC"
"RPS15A3",2.9670966634913e-22,0.352539075277469,0.993,0.879,"9","RPS15A"
"PTMA8",4.37686472275715e-21,0.356687432132883,0.986,0.874,"9","PTMA"
"GIMAP77",4.26847162886068e-18,0.647092443663399,0.837,0.544,"9","GIMAP7"
"RPS276",4.30167032198893e-18,0.375683592096505,0.993,0.912,"9","RPS27"
"RPL343",9.84105590754208e-17,0.372085811612157,1,0.939,"9","RPL34"
"PABPC17",2.72275581379076e-16,0.573684831750367,0.918,0.82,"9","PABPC1"
"RPL96",6.93940727946553e-16,0.392445332266395,0.973,0.889,"9","RPL9"
"RPS256",3.90332158929106e-14,0.380008247005691,0.884,0.782,"9","RPS25"
"RPL35A5",5.55575000581866e-14,0.364656134635692,0.966,0.892,"9","RPL35A"
"RPL56",1.03264555434748e-13,0.398123684569552,0.816,0.58,"9","RPL5"
"RPL65",1.41921635592321e-13,0.285990967060133,0.864,0.764,"9","RPL6"
"RPL23A5",1.89579579041929e-12,0.273617799127396,0.973,0.914,"9","RPL23A"
"OST42",2.01299732942114e-12,0.544030084276269,0.599,0.474,"9","OST4"
"RPS57",1.08268333353162e-11,0.360894240433244,0.925,0.823,"9","RPS5"
"OCIAD26",1.70005902168238e-11,0.478797081116207,0.503,0.262,"9","OCIAD2"
"BTF35",1.73469438205819e-11,0.347060396615269,0.857,0.707,"9","BTF3"
"RPL265",2.05606597674417e-11,0.338286512643095,0.966,0.915,"9","RPL26"
"ARHGDIB8",2.31250266476724e-11,0.541346853210128,0.769,0.522,"9","ARHGDIB"
"RPL184",7.40108654087387e-11,0.301781929312458,0.946,0.865,"9","RPL18"
"YWHAH2",9.0431771905818e-11,0.543964804723643,0.272,0.184,"9","YWHAH"
"RPLP06",1.43619313098618e-10,0.382098594777898,0.837,0.707,"9","RPLP0"
"RPL245",1.75592583836403e-10,0.354312535989879,0.871,0.795,"9","RPL24"
"RPL10A6",6.38343932267359e-10,0.390860924921918,0.857,0.687,"9","RPL10A"
"PRDX62",6.53237074739773e-10,0.642222289924498,0.327,0.215,"9","PRDX6"
"LTB8",7.44777328663709e-10,0.638250720227109,0.599,0.346,"9","LTB"
"RPS85",9.62666842771515e-10,0.26169032282157,0.912,0.848,"9","RPS8"
"IL7R7",1.38426812994645e-09,0.466637858758919,0.497,0.281,"9","IL7R"
"CCR78",1.84721841202089e-09,0.434878537846645,0.721,0.496,"9","CCR7"
"RPL121",4.17801355787139e-09,0.269681355732786,0.884,0.935,"9","RPL12"
"EEF1B26",4.24602272017848e-09,0.409054464075385,0.673,0.54,"9","EEF1B2"
"TRAT15",9.0276986920839e-09,0.721465919392449,0.415,0.195,"9","TRAT1"
"RPS77",1.34672144017039e-08,0.253601917219483,0.878,0.814,"9","RPS7"
"CALM31",1.80884552361395e-08,0.489137449409287,0.422,0.303,"9","CALM3"
"ZFP36L27",2.13640607360213e-08,0.511735445094945,0.544,0.33,"9","ZFP36L2"
"NPM18",2.14557021383027e-08,0.296789447632309,0.714,0.504,"9","NPM1"
"TMA75",3.00371339467209e-08,0.388316670803593,0.578,0.453,"9","TMA7"
"GIMAP57",3.3553320158316e-08,0.494938025146113,0.524,0.312,"9","GIMAP5"
"RPSA6",3.71085650504456e-08,0.294021898079309,0.762,0.656,"9","RPSA"
"CXCR48",4.01948169708333e-08,0.254833936403191,0.721,0.499,"9","CXCR4"
"TRAPPC11",4.41281339175499e-08,0.456098835224205,0.381,0.276,"9","TRAPPC1"
"DUT",4.61906843149939e-08,0.544689200034421,0.347,0.153,"9","DUT"
"TMEM665",4.98230945225266e-08,0.325010068361584,0.83,0.746,"9","TMEM66"
"GNB2L14",5.04164523765092e-08,0.288738136663004,0.857,0.806,"9","GNB2L1"
"NDUFA43",1.14025035417549e-07,0.473953620893858,0.483,0.363,"9","NDUFA4"
