"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Slc5a5",2.75499519994469e-10,0.344454258175199,0.294,0.048,3.81594385144339e-06,"11","Slc5a5"
"Vill2",3.450725257936e-10,0.475611240452478,0.412,0.092,4.77959955476716e-06,"11","Vill"
"Cystm16",4.07156024801603e-10,0.677294871077983,0.912,0.404,5.639518099527e-06,"11","Cystm1"
"Scnn1b1",4.10360386508694e-10,0.426354364589891,0.294,0.05,5.68390171353192e-06,"11","Scnn1b"
"Me11",4.15667550965492e-10,0.465205998003401,0.441,0.102,5.75741124842303e-06,"11","Me1"
"Plet18",5.17102642833747e-10,0.448806237458559,1,0.426,7.16238870589023e-06,"11","Plet1"
"Gipc210",5.57368058633401e-10,0.325303098707029,0.765,0.238,7.72010498013124e-06,"11","Gipc2"
"Il17re",7.6596223680164e-10,0.41748158946525,0.5,0.129,1.06093429419395e-05,"11","Il17re"
"2610305D13Rik1",9.84264581995561e-10,0.402651343546145,0.412,0.09,1.36330487252205e-05,"11","2610305D13Rik"
"Krt188",1.41360144358386e-09,0.7149131895495,1,0.736,1.957979359508e-05,"11","Krt18"
"Nub1",1.48396901946073e-09,0.400428521513225,0.441,0.105,2.05544548885505e-05,"11","Nub1"
"Gm138892",1.51914972719689e-09,0.636462247693045,0.382,0.084,2.10417428714042e-05,"11","Gm13889"
"Agps1",1.73863036325337e-09,0.526355723567215,0.412,0.095,2.40817691614225e-05,"11","Agps"
"Jun9",1.81810405126841e-09,0.784503738600351,0.971,0.897,2.51825592141188e-05,"11","Jun"
"Gdpd3",1.87426797615885e-09,0.446979723367805,0.353,0.072,2.59604857377763e-05,"11","Gdpd3"
"Hist1h4i",1.98813990633315e-09,0.464033997640321,0.294,0.054,2.75377258426205e-05,"11","Hist1h4i"
"Gpx310",2.43798708714535e-09,0.302185224577012,0.882,0.304,3.37685591440503e-05,"11","Gpx3"
"Abhd11os",2.79905835584595e-09,0.26659615299707,0.353,0.071,3.87697572868223e-05,"11","Abhd11os"
"Spns32",3.28378101016766e-09,0.334990703906897,0.412,0.094,4.54836507718323e-05,"11","Spns3"
"Lbp2",3.4819760136514e-09,0.43792570183724,0.441,0.108,4.82288497650856e-05,"11","Lbp"
"Cxcl171",4.48161105841768e-09,0.294221703672602,0.382,0.082,6.20747947701433e-05,"11","Cxcl17"
"Ly6a1",6.15143555423726e-09,0.665383411641901,0.559,0.175,8.52035338617403e-05,"11","Ly6a"
"Klf68",6.61997842798621e-09,0.693325887310376,0.971,0.748,9.16933212060369e-05,"11","Klf6"
"Wfdc211",6.70437658079603e-09,0.461217298391472,0.941,0.376,9.28623200206059e-05,"11","Wfdc2"
"C530043A13Rik2",6.87163721360892e-09,0.359992787421373,0.471,0.12,9.51790470456972e-05,"11","C530043A13Rik"
"Tmed38",7.19967785014479e-09,0.941377809061974,0.882,0.62,9.97227379023555e-05,"11","Tmed3"
"Ptn9",7.33868848692877e-09,0.67630606170742,1,0.733,0.00010164817423245,"11","Ptn"
"Bglap31",7.46908423980465e-09,0.293667913487533,0.294,0.056,0.000103454285805534,"11","Bglap3"
"Trps17",7.54131483688988e-09,0.609909531565646,0.853,0.363,0.000104454751805762,"11","Trps1"
"Btg29",8.7144178638705e-09,0.700342986092979,1,0.822,0.00012070340183247,"11","Btg2"
"Cited111",1.21997965989208e-08,0.524875573013606,0.882,0.333,0.000168979382691651,"11","Cited1"
"Egr18",1.28380161864859e-08,0.52949989045403,1,0.696,0.000177819362199017,"11","Egr1"
"Esyt1",1.39455214807242e-08,0.376015842381828,0.294,0.057,0.00019315941802951,"11","Esyt1"
"Bcl2",1.45313270404604e-08,0.400871570037626,0.353,0.078,0.000201273410837417,"11","Bcl2"
"Gtpbp2",1.65684566571152e-08,0.40190736954922,0.382,0.092,0.000229489693157703,"11","Gtpbp2"
"Cd149",1.95224893513102e-08,0.25708534029694,0.735,0.262,0.000270406000004997,"11","Cd14"
"Cdkn1a5",2.19643008205157e-08,0.748432625517838,0.912,0.427,0.000304227530664964,"11","Cdkn1a"
"Csn1s13",2.20157480898368e-08,1.06125546108606,0.559,0.197,0.000304940126792329,"11","Csn1s1"
"Pacsin2",2.39720130246588e-08,0.49517956611434,0.441,0.124,0.000332036352404549,"11","Pacsin2"
"Hp4",2.86689999794132e-08,0.63194692179469,0.588,0.209,0.000397094318714852,"11","Hp"
"Cldn1011",2.96031373821252e-08,0.511075342932231,0.794,0.322,0.000410033055879816,"11","Cldn10"
"Chchd109",3.21759203370456e-08,0.5166573931494,0.824,0.352,0.000445668672588419,"11","Chchd10"
"Krt710",3.47873805864466e-08,0.53593987230885,0.912,0.401,0.000481840008502872,"11","Krt7"
"2610528J11Rik1",3.64321838847658e-08,0.39015660913595,0.5,0.147,0.000504622178987891,"11","2610528J11Rik"
"Hist1h2bc8",3.79876848725412e-08,0.586396017541112,0.794,0.311,0.000526167423169569,"11","Hist1h2bc"
"Aldoc8",4.12460860344838e-08,0.523875422335381,0.794,0.331,0.000571299537663635,"11","Aldoc"
"Slc25a36",4.56516317830394e-08,0.288392741234064,0.353,0.081,0.000632320751826879,"11","Slc25a36"
"Zfp367",6.77390225128366e-08,0.68195806847034,1,0.701,0.0009382532008253,"11","Zfp36"
"Eif4a29",7.1471991167749e-08,0.564102039154994,0.941,0.72,0.000989958549664492,"11","Eif4a2"
"Muc153",7.51710514141567e-08,0.383421384672187,0.588,0.182,0.00104119423313748,"11","Muc15"
"Fam69a10",7.55030126490087e-08,0.392268888610436,0.765,0.296,0.00104579222820142,"11","Fam69a"
"Igfbp56",1.01681238819452e-07,0.527806776438937,0.971,0.54,0.00140838683888823,"11","Igfbp5"
"Mien16",1.0718103315455e-07,0.570122419883261,0.853,0.47,0.00148456449022368,"11","Mien1"
"Mfge87",1.23596247071743e-07,0.622266142124837,1,0.677,0.00171193161819071,"11","Mfge8"
"Sppl2a",1.43251127173647e-07,0.3276549948923,0.324,0.075,0.00198417136248218,"11","Sppl2a"
"Hist1h1c1",1.44808755184882e-07,0.712086113384987,0.5,0.167,0.00200574606806581,"11","Hist1h1c"
"Dusp8",2.1001782920891e-07,0.320299378884755,0.265,0.056,0.00290895695237261,"11","Dusp8"
"Ctsh8",2.32484856573845e-07,0.408433825855516,0.824,0.35,0.00322014774840433,"11","Ctsh"
"Gstt21",2.70237376091841e-07,0.440642463596058,0.471,0.148,0.00374305789624809,"11","Gstt2"
"Pnrc15",3.18088069392707e-07,0.560567073620811,0.971,0.777,0.00440583784915839,"11","Pnrc1"
"Hdac111",3.86928373856622e-07,0.493463432514743,0.441,0.133,0.00535934490628808,"11","Hdac11"
"Cd817",4.02890949975651e-07,0.526090398703783,0.971,0.836,0.00558044254811274,"11","Cd81"
"Ccdc64b",4.25380600974459e-07,0.408901463948193,0.324,0.081,0.00589194670409723,"11","Ccdc64b"
"Csn1s2a3",4.81688709527424e-07,0.731201298213499,0.353,0.093,0.00667187031566435,"11","Csn1s2a"
"Tspan137",5.42761063615248e-07,0.44886013112804,0.676,0.275,0.00751778349213479,"11","Tspan13"
"Grina3",6.13508665604485e-07,0.334686000444643,0.676,0.25,0.00849770852728772,"11","Grina"
"Ptpn15",6.28164761965914e-07,0.536226270029923,0.676,0.315,0.00870071011798988,"11","Ptpn1"
"Bin13",6.73913619363075e-07,0.472423785570554,0.5,0.174,0.00933437754179795,"11","Bin1"
"Pold43",7.51336453866695e-07,0.455329459500284,0.676,0.266,0.0104067612225076,"11","Pold4"
"Hexb1",8.44422137001461e-07,0.528323314733623,0.529,0.197,0.0116960910196072,"11","Hexb"
"Atf7",8.53713340070912e-07,0.321574852234679,0.265,0.058,0.0118247834733222,"11","Atf7"
"Ktn13",9.67183484485896e-07,0.390643565885566,0.765,0.338,0.0133964584436142,"11","Ktn1"
"Ube2f4",1.29269767341144e-06,0.494417976897416,0.735,0.358,0.0179051554744219,"11","Ube2f"
"Prom11",1.33869350483672e-06,0.27728443955988,0.294,0.07,0.0185422437354935,"11","Prom1"
"Fam174b1",1.45308644626246e-06,0.395600776234551,0.382,0.109,0.0201267003671813,"11","Fam174b"
"Sox95",1.45864591807194e-06,0.493348262053794,0.735,0.337,0.0202037046112144,"11","Sox9"
"Cmtm88",1.47573282945971e-06,0.372008749097914,0.706,0.28,0.0204403754208465,"11","Cmtm8"
"Polb2",1.59942624633462e-06,0.402771252928008,0.676,0.288,0.0221536529379809,"11","Polb"
"Gata34",1.62321737169586e-06,0.613692633733691,0.676,0.334,0.0224831838153594,"11","Gata3"
"Cyr617",1.7858347916833e-06,0.56454603801695,0.882,0.513,0.0247355976996053,"11","Cyr61"
"Id11",1.91247177041254e-06,0.475236994900449,0.471,0.161,0.0264896464919841,"11","Id1"
"Krt198",2.52833681369992e-06,0.490227258047987,1,0.657,0.0350199932065576,"11","Krt19"
"Iigp11",2.62731999317988e-06,0.287239428029305,0.353,0.097,0.0363910092255345,"11","Iigp1"
"Lamtor21",2.68508078541062e-06,0.52784111342997,0.912,0.511,0.0371910539587225,"11","Lamtor2"
"Chil16",2.74078986590644e-06,0.906281124027324,0.588,0.258,0.0379626804326701,"11","Chil1"
"Rhov2",2.84675020822379e-06,0.344741796266318,0.559,0.204,0.0394303371341078,"11","Rhov"
"Ptbp31",3.04198550657064e-06,0.340088942735333,0.5,0.179,0.04213454125151,"11","Ptbp3"
"Parp9",3.40627004028582e-06,0.259966363874581,0.265,0.062,0.0471802463279989,"11","Parp9"
"Shisa56",3.87197359881873e-06,0.513614616160754,0.853,0.517,0.0536307063172382,"11","Shisa5"
"Tmem9b2",3.88122865029628e-06,0.489342465276738,0.559,0.224,0.0537588980352538,"11","Tmem9b"
"Akr1b10",4.11565765745549e-06,0.273365506957991,0.382,0.115,0.057005974213416,"11","Akr1b10"
"Hid1",4.14057600189144e-06,0.307471440904544,0.265,0.064,0.0573511182021983,"11","Hid1"
"Fam110a8",4.16615848900212e-06,0.375777478649079,0.794,0.365,0.0577054612311683,"11","Fam110a"
"Pddc1",4.24045466089186e-06,0.306863839676892,0.5,0.174,0.0587345375080132,"11","Pddc1"
"Serinc38",4.25509159250963e-06,0.454990757244695,0.912,0.516,0.0589372736478508,"11","Serinc3"
"Ptpn182",4.2633976643221e-06,0.394651201306437,0.441,0.147,0.0590523210485254,"11","Ptpn18"
"Ppp1r27",4.34361756757054e-06,0.491230973730799,0.882,0.549,0.0601634469284195,"11","Ppp1r2"
"Ramp12",4.82527913426733e-06,0.451794344320033,0.559,0.221,0.0668349412887368,"11","Ramp1"
"Chchd52",6.04440197074328e-06,0.344762277945523,0.588,0.231,0.0837210116967652,"11","Chchd5"
"Steap4",6.08642506836508e-06,0.315298603264898,0.294,0.076,0.0843030736219247,"11","Steap4"
"Tspan82",6.63709284031795e-06,0.345409245154947,0.471,0.16,0.0919303729312439,"11","Tspan8"
"Adam10",7.21462920123111e-06,0.437371174063131,0.382,0.121,0.0999298290662521,"11","Adam10"
"Plin29",7.33643627698416e-06,0.3002653786601,0.765,0.344,0.101616978872508,"11","Plin2"
"Cyb5a3",8.05543377236586e-06,0.500283430255628,0.824,0.496,0.111575813181039,"11","Cyb5a"
"Abhd14b",8.16284786045844e-06,0.460003115787546,0.353,0.108,0.11306360571521,"11","Abhd14b"
"Tmbim46",8.50530525714381e-06,0.410084373669966,0.794,0.4,0.117806983116699,"11","Tmbim4"
"Neat13",8.94852987335186e-06,0.483778831318636,0.971,0.669,0.123946087275797,"11","Neat1"
"Dhrs31",9.5985017067018e-06,0.347546514515057,0.471,0.167,0.132948847139527,"11","Dhrs3"
"Ly6e7",1.00794101369187e-05,0.358555595541956,1,0.94,0.139609909806461,"11","Ly6e"
"Cd24a7",1.07934735213973e-05,0.563552813301818,0.971,0.676,0.149500401744875,"11","Cd24a"
"Rin22",1.08110095999525e-05,0.292012546598406,0.412,0.136,0.149743293968943,"11","Rin2"
"Fgb1",1.08213946208853e-05,0.640499484514156,0.294,0.08,0.149887136893882,"11","Fgb"
"Glul7",1.11905039462732e-05,0.524364387174248,0.824,0.449,0.154999670159829,"11","Glul"
"H3f3b4",1.12399079125114e-05,0.31739895797208,1,1,0.155683964496195,"11","H3f3b"
"Cldn49",1.13746628570631e-05,0.469764524722734,0.824,0.448,0.157550455233181,"11","Cldn4"
"H2-T235",1.14797646574789e-05,0.298562012622278,0.765,0.336,0.15900622027074,"11","H2-T23"
"Slc28a33",1.17101557175702e-05,0.449509516695838,0.324,0.095,0.162197366844064,"11","Slc28a3"
"Cldn310",1.21985072688059e-05,0.474268588197017,0.941,0.568,0.16896152418023,"11","Cldn3"
"St3gal1",1.22502614202809e-05,0.257717669910272,0.265,0.067,0.169678370932311,"11","St3gal1"
"Fos8",1.25851615075823e-05,0.389640145234938,1,0.96,0.174317072041522,"11","Fos"
"Crabp23",1.31483174678439e-05,0.274327399683829,0.471,0.162,0.182117345247106,"11","Crabp2"
"Elf33",1.31594017954642e-05,0.332838655406494,0.559,0.218,0.182270874268974,"11","Elf3"
"Rbms31",1.35175744692031e-05,0.261756122005561,0.382,0.123,0.187231923972932,"11","Rbms3"
"Car23",1.36939721862551e-05,0.2805870613166,0.412,0.134,0.189675208751819,"11","Car2"
"Junb9",1.3857409000158e-05,0.368971613860942,1,0.981,0.191938972061188,"11","Junb"
"H2-DMb1",1.51550651665101e-05,0.253709606861224,0.382,0.123,0.209912807621331,"11","H2-DMb1"
"Rnf1302",1.52434658585884e-05,0.398503511611118,0.588,0.245,0.211137245607308,"11","Rnf130"
"Arrdc13",1.54219868700977e-05,0.270418860832328,0.559,0.211,0.213609940137723,"11","Arrdc1"
"Slc39a141",1.6636461432776e-05,0.270580780072296,0.324,0.096,0.23043162730538,"11","Slc39a14"
"Surf1",1.896158565729e-05,0.403994181426244,0.559,0.235,0.262636922939124,"11","Surf1"
"Cltb3",2.43608986107304e-05,0.40744578076428,0.882,0.522,0.337422806657227,"11","Cltb"
"Arrdc41",2.46449818084856e-05,0.402038696297476,0.471,0.183,0.341357643029334,"11","Arrdc4"
"Anxa27",2.49401297077326e-05,0.370763169416889,1,0.736,0.345445736581805,"11","Anxa2"
"Agpat3",2.75462532295526e-05,0.282071604372978,0.265,0.072,0.381543153482533,"11","Agpat3"
"Igbp1",2.76175170948141e-05,0.386674496746008,0.706,0.338,0.38253022928027,"11","Igbp1"
"Bik3",2.79710075715353e-05,0.310580366583209,0.529,0.21,0.387426425873336,"11","Bik"
"Mapk137",3.10445013143418e-05,0.453361108139753,0.618,0.295,0.429997387704948,"11","Mapk13"
"Uqcc32",3.14536896040092e-05,0.304061172180113,0.765,0.37,0.435665054705132,"11","Uqcc3"
"Dtx3",3.29502662940496e-05,0.295511889239498,0.441,0.159,0.456394138438882,"11","Dtx3"
"Tap25",3.31738208064979e-05,0.346509447667881,0.647,0.29,0.459490591990802,"11","Tap2"
"Chmp52",3.34205429713111e-05,0.442944724142696,0.765,0.45,0.462907940695631,"11","Chmp5"
"Krt810",3.36922406090345e-05,0.438926547343479,1,0.844,0.466671224675737,"11","Krt8"
"Phyh9",3.37066473387131e-05,0.449523319280871,0.706,0.348,0.466870772288515,"11","Phyh"
"Psmb89",3.4199083130572e-05,0.431901564950014,0.853,0.527,0.473691500441553,"11","Psmb8"
"Ndufa78",3.49601150858964e-05,0.411975367916718,1,0.701,0.48423255405475,"11","Ndufa7"
"Mrpl147",3.67511755046442e-05,0.388085602528919,0.941,0.583,0.509040531914826,"11","Mrpl14"
"Mpzl2",3.68640810965939e-05,0.251637925948552,0.412,0.144,0.510604387268923,"11","Mpzl2"
"Pir2",3.98202814182151e-05,0.333603419268957,0.353,0.117,0.551550717923698,"11","Pir"
"Celsr2",4.21352463253966e-05,0.251655520794382,0.265,0.074,0.583615296853069,"11","Celsr2"
"Fgfr21",4.34983062314522e-05,0.275064622144019,0.441,0.164,0.602495039611844,"11","Fgfr2"
"Smim1",4.41664552409035e-05,0.317610160236586,0.324,0.104,0.611749571541754,"11","Smim1"
"S100a119",4.57038877210683e-05,0.354552801149099,1,0.845,0.633044548824518,"11","S100a11"
"Fam210b6",4.58958999759805e-05,0.428895745900922,0.559,0.251,0.635704110567305,"11","Fam210b"
"Hspa1a9",4.7415677212593e-05,0.663699953948658,0.588,0.309,0.656754545071626,"11","Hspa1a"
"Ahcyl2",4.83942808839903e-05,0.344788398622795,0.382,0.139,0.67030918452415,"11","Ahcyl2"
"Tcf7l2",4.94372097372503e-05,0.292487247103691,0.324,0.103,0.684754792070654,"11","Tcf7l2"
"Tab2",4.95422442942235e-05,0.321060121574792,0.294,0.091,0.686209625719289,"11","Tab2"
"P2rx4",5.00700355656793e-05,0.344970802633217,0.441,0.173,0.693520062620224,"11","P2rx4"
"Csn23",5.26146832833332e-05,0.792123653260883,0.353,0.125,0.728765978157448,"11","Csn2"
"Gpsm33",5.28424221669484e-05,0.305120701607216,0.471,0.176,0.731920389434402,"11","Gpsm3"
"Rchy1",5.97203086554629e-05,0.328704321759778,0.618,0.268,0.827185995186817,"11","Rchy1"
"Rab3ip5",6.19185833689666e-05,0.320924596278344,0.588,0.265,0.857634298243556,"11","Rab3ip"
"Sult2b13",6.23841604295705e-05,0.290753616647259,0.353,0.121,0.864083006109981,"11","Sult2b1"
"Zfp704",6.29376299961701e-05,0.250909119047568,0.265,0.076,0.871749113076952,"11","Zfp704"
"Tmsb4x8",6.42425633055408e-05,0.51511465712806,1,0.973,0.889823744345045,"11","Tmsb4x"
"Nfkbiz1",7.4826857116276e-05,0.323364478472413,0.441,0.17,1,"11","Nfkbiz"
"Arpc1b7",7.80676866165986e-05,0.383509028164791,0.941,0.681,1,"11","Arpc1b"
"Bsg8",9.12513359045555e-05,0.417759774936362,1,0.881,1,"11","Bsg"
"Psmb97",9.16249671143282e-05,0.418113832560998,0.559,0.258,1,"11","Psmb9"
"Prr136",0.000100225757089834,0.399938747180699,0.882,0.529,1,"11","Prr13"
"H2-D15",0.000101565568574548,0.263043457735118,1,0.967,1,"11","H2-D1"
"Thap11",0.000103054231822795,0.299995400391248,0.353,0.123,1,"11","Thap11"
"Dcxr4",0.000109223357583777,0.327367693641003,0.529,0.23,1,"11","Dcxr"
"Pex3",0.000117231318301881,0.380269903499082,0.294,0.096,1,"11","Pex3"
"Bspry1",0.000122528020410224,0.251789687176537,0.294,0.096,1,"11","Bspry"
"Cebpzos1",0.000127281266964076,0.258388981533226,0.471,0.185,1,"11","Cebpzos"
"Cldn8",0.000131126131894314,0.309077807561711,0.324,0.112,1,"11","Cldn8"
"Nav2",0.00013676841041079,0.598923043998563,0.324,0.115,1,"11","Nav2"
"Arl4a2",0.000137004320982454,0.316377936378059,0.441,0.176,1,"11","Arl4a"
"Rp91",0.000137395931462197,0.396592634075157,0.676,0.365,1,"11","Rp9"
"Clic16",0.000138908367451765,0.375706988533814,0.971,0.78,1,"11","Clic1"
"Tjp32",0.000140801116729806,0.281259086443407,0.324,0.11,1,"11","Tjp3"
"Rab14",0.000144394479384784,0.444850875676834,0.824,0.514,1,"11","Rab14"
"Rhob",0.000145820960994371,0.396830558637248,0.441,0.179,1,"11","Rhob"
"2310030G06Rik",0.000147091384295794,0.264055501490236,0.294,0.095,1,"11","2310030G06Rik"
"Pik3r16",0.000161455615172746,0.334402273559267,0.588,0.272,1,"11","Pik3r1"
"Plekhj11",0.000164140368042536,0.356556644277005,0.676,0.368,1,"11","Plekhj1"
"S100a68",0.000170153122905602,0.337776778599038,1,0.672,1,"11","S100a6"
"Cyb5611",0.000173275588341271,0.365351971181617,0.471,0.207,1,"11","Cyb561"
"Ier59",0.000181104712476252,0.311271277481464,0.853,0.551,1,"11","Ier5"
"Prr15l3",0.000184458865454849,0.353389009382526,0.353,0.131,1,"11","Prr15l"
"Kdm5b",0.00020784450388851,0.328070404350211,0.382,0.149,1,"11","Kdm5b"
"Btg14",0.000231425500926193,0.341302376151829,0.882,0.528,1,"11","Btg1"
"Cldn711",0.000242579786731092,0.327578414058191,0.912,0.48,1,"11","Cldn7"
"Irx15",0.000243617534325294,0.284744234027971,0.559,0.259,1,"11","Irx1"
"Chmp4b4",0.000249257387808336,0.36606363622664,0.794,0.453,1,"11","Chmp4b"
"Scp21",0.00025163094873774,0.305883345590057,0.971,0.672,1,"11","Scp2"
"0610011F06Rik7",0.000264916953762533,0.434234255753435,0.706,0.434,1,"11","0610011F06Rik"
"Mapre2",0.000267814381883757,0.354768503614176,0.265,0.087,1,"11","Mapre2"
"Fbxo62",0.000279239196407818,0.252253434976995,0.441,0.18,1,"11","Fbxo6"
"Atp6v0e5",0.000286457096463364,0.348447099154197,0.941,0.711,1,"11","Atp6v0e"
"Atp2c1",0.000325291060874541,0.278650469771028,0.441,0.188,1,"11","Atp2c1"
"S100a19",0.000326812946330046,0.427543589359141,0.824,0.615,1,"11","S100a1"
"Dnase2a",0.000343265898741628,0.302630782369517,0.324,0.118,1,"11","Dnase2a"
"Spint26",0.000359692528078917,0.261146200231917,1,0.896,1,"11","Spint2"
"Ppp2ca1",0.00036095586159688,0.422582048297687,0.618,0.321,1,"11","Ppp2ca"
"Map2k1",0.000368694984333463,0.27146950223399,0.353,0.137,1,"11","Map2k1"
"Cmas3",0.000401981448319419,0.292831912534972,0.471,0.204,1,"11","Cmas"
"Fosb6",0.000402330746185005,0.330254670499227,0.971,0.739,1,"11","Fosb"
"Gabarap4",0.000406683323038589,0.329599468327822,0.941,0.827,1,"11","Gabarap"
"Mif4gd",0.000417684608468102,0.311797379174405,0.441,0.187,1,"11","Mif4gd"
"Adipor11",0.000466755636155637,0.307550825033512,0.824,0.497,1,"11","Adipor1"
"Eml21",0.000467064553949754,0.288421550788955,0.441,0.187,1,"11","Eml2"
"Id39",0.000469084953167548,0.359805777928943,0.647,0.347,1,"11","Id3"
"Plrg12",0.000481215324008484,0.352506039407604,0.412,0.173,1,"11","Plrg1"
"Tmem595",0.000523021258942056,0.274960935165963,0.971,0.867,1,"11","Tmem59"
"H1f05",0.000533695586195258,0.43919573245292,0.706,0.429,1,"11","H1f0"
"Prkab11",0.000686712601817154,0.30194369834776,0.353,0.141,1,"11","Prkab1"
"Snx21",0.000699357674957689,0.276730023351821,0.324,0.126,1,"11","Snx21"
"Msx23",0.000749966576988928,0.347056822157365,0.294,0.111,1,"11","Msx2"
"Wnt41",0.000767886033602858,0.429170334614356,0.265,0.096,1,"11","Wnt4"
"Bad",0.000791711026339702,0.265800377943539,0.618,0.323,1,"11","Bad"
"Tmem2343",0.000793630838760894,0.376996973863283,0.824,0.585,1,"11","Tmem234"
"Golgb11",0.000847479511230891,0.300242284105887,0.5,0.243,1,"11","Golgb1"
"Chmp1a",0.000855139727015184,0.339371038110292,0.559,0.281,1,"11","Chmp1a"
"Tspo3",0.000895570369003934,0.280523064237558,0.882,0.638,1,"11","Tspo"
"Ndufa64",0.000926665564082787,0.270386772409973,0.971,0.757,1,"11","Ndufa6"
"Aph1a",0.000961092095944128,0.273428917065928,0.5,0.245,1,"11","Aph1a"
"Senp6",0.000966289657760643,0.282674602124108,0.412,0.187,1,"11","Senp6"
"Pck22",0.00114343415446476,0.272848620950973,0.441,0.205,1,"11","Pck2"
"Tmem30b1",0.00117898539119876,0.375029376429492,0.294,0.112,1,"11","Tmem30b"
"Hes61",0.0011853632538525,0.272443986194012,0.382,0.166,1,"11","Hes6"
"Rab259",0.00120200960218592,0.275258255515787,0.735,0.405,1,"11","Rab25"
"Atf37",0.00123162006310819,0.342343340459064,0.853,0.762,1,"11","Atf3"
"Psmb103",0.00125865147933832,0.320107399438308,0.529,0.278,1,"11","Psmb10"
"Tacstd28",0.00132814572619974,0.355622249360793,0.647,0.356,1,"11","Tacstd2"
"Ctf1",0.00134784510991703,0.276529768582255,0.382,0.163,1,"11","Ctf1"
"Thra",0.00137482507778541,0.282666497567858,0.265,0.096,1,"11","Thra"
"Tmem2057",0.00149953340698229,0.309894609657598,0.529,0.282,1,"11","Tmem205"
"Chka5",0.00150859177050075,0.446620481749549,0.588,0.33,1,"11","Chka"
"Lsm10",0.00167249610662862,0.260386518074186,0.382,0.17,1,"11","Lsm10"
"Triap1",0.00175143915849413,0.291953275423387,0.353,0.156,1,"11","Triap1"
"Uck1",0.00177843685587136,0.26917205595365,0.265,0.101,1,"11","Uck1"
"Carkd7",0.00179564736311437,0.280355905199644,0.794,0.559,1,"11","Carkd"
"Prdx51",0.00186843391540397,0.283946332154508,0.912,0.652,1,"11","Prdx5"
"Agpat2",0.0019305628965165,0.252804965396797,0.382,0.173,1,"11","Agpat2"
"Epcam10",0.00195377690302932,0.267320344670326,1,0.845,1,"11","Epcam"
"Cd2004",0.00205479574160364,0.401236985596504,0.618,0.35,1,"11","Cd200"
